product_url,product_price,product_specs,product_desc,product_tag,product_pmode,product_name
http://www.amazon.in/Philips-S388-Black/dp/B00MUUKM6K," 5,800.00",,,,,Philips S388 (Black)
http://www.amazon.in/Worlds-Ultra-Credit-Smallest-Mobile/dp/B00JFXAQ34," 5,979.00, 5,979.00",,,,,World's Ultra Slim Credit Card Size & Smallest GSM touch Mobile Phone
http://www.amazon.in/Micromax-Canvas-Doodle-A240-Blue/dp/B00HPP7TIE,,,,,,Micromax Canvas Doodle 2 A240 (Blue)
http://www.amazon.in/Intex-Style-Pro-Aqua-style/dp/B00MWUYNQS," 6,649.00, 6,649.00",,,,,Intex Aqua style pro
http://www.amazon.in/Intex-Aqua-Power/dp/B00RO716C8," 8,500.00, 8,500.00",,,,,Intex Aqua Power
http://www.amazon.in/Spice-M-5917-Touch-Coloured-silicon/dp/B00SYC0NTO," 1,999.00, 1,999.00",,,,,Spice Flo M-5917 Touch Phone with Free Coloured back Panel and silicon cover
http://www.amazon.in/Gionee-S5-5-Elife-Black/dp/B00KGYTJDE," 18,979.00",,,,,Gionee Elife S5.5 (Black)
http://www.amazon.in/Lenovo-Vibe-S960-Silver-16GB/dp/B00I96QBXW," 21,000.00",,,,,"Lenovo Vibe X S960 (Silver, 16GB)"
http://www.amazon.in/Karbonn-Titanium-S4-White/dp/B00HNJCVFI," 6,100.00",,,,,Karbonn Titanium S4 (White)
http://www.amazon.in/Gionee-Elife-S5-1-Black/dp/B00S17HA8O," 16,499.00",,,,,Gionee Elife S5.1 (Black)
http://www.amazon.in/Panasonic-T41-Mobile-Phone-Black/dp/B00LTWHOGG," 6,045.00",,,,,Panasonic T41 Mobile Phone (Black)
http://www.amazon.in/Intex-Aqua-Smart-Mobile-Phone/dp/B00T04EIEQ," 3,399.00",,,,,Intex Aqua 3G+ Smart Mobile Phone - (White)
http://www.amazon.in/Intex-Power-Smart-Mobile-Phone/dp/B00R5UCZGU," 8,199.00",,,,,Intex Aqua Power Smart Mobile Phone - (Blue)
http://www.amazon.in/Omate-Truesmart-Smartwatch/dp/B00PDOYKR2,,,,,,Omate Truesmart Smartwatch
http://www.amazon.in/Samsung-Galaxy-GT-S5282-Ceramic-White/dp/B00D2S3P6I," 4,075.00, 4,075.00",,,,,Samsung Galaxy Star GT-S5282 (Ceramic White)
http://www.amazon.in/Samsung-Galaxy-SM-G900H-Electric-Blue/dp/B00JB6RZ0C," 33,513.00, 33,513.00",,,,,Samsung Galaxy S5 SM-G900H (Electric Blue)
http://www.amazon.in/Swipe-MTV-Slash-Tablet-Golden/dp/B00QFCWKEG," 5,499.00",,,,,Swipe MTV Slash Tablet (Golden) - 8GB
http://www.amazon.in/Micromax-A092-Unite-White/dp/B00L7E9XM4," 5,220.00",,,,,Micromax Unite A092 (White)
http://www.amazon.in/Intex-Aqua-T2-Black/dp/B00O7FVTTU," 2,499.00, 2,499.00",,,,,Intex Aqua T2 (Black)
http://www.amazon.in/Sansui-SA4031-Android-Kitkat-Processor/dp/B00TVLIJCA," 3,090.00, 3,090.00",,,,,"Sansui SA4031+ 4"" Android Kitkat 3G Dual Core Processor Phone"
http://www.amazon.in/T-Series-Mobiles-T10-T10_Grey/dp/B00S82R8UC," 718.00, 718.00",,,,,T-Series Mobiles T10_Grey
http://www.amazon.in/Huawei-G610-Ascend-White/dp/B00H7QO524," 7,499.00",,,,,Huawei Ascend G610 (White)
http://www.amazon.in/Celkon-A15-White/dp/B00GZLT3KG," 2,949.00",,,,,Celkon A15 (White)
http://www.amazon.in/Nokia-Lumia-525-White/dp/B00HRVRFI0," 8,500.00, 8,500.00",,,,,Nokia Lumia 525 (White)
http://www.amazon.in/Samsung-Galaxy-Ace-SM-G313H-Black/dp/B00LVXTWFE," 6,350.00",,,,,Samsung Galaxy Ace NXT SM-G313H (Black)
http://www.amazon.in/Salora-SM508-White/dp/B00M8XKNC2,,,,,,Salora SM508 (White)
http://www.amazon.in/XOLO-Q3000-Xolo-Black/dp/B00HM4UBOM,,,,,,Xolo Q3000 (Black)
http://www.amazon.in/Fly-F451s-Grey/dp/B00LD7KBYY," 3,999.00, 3,999.00",,,,,Fly F451s (Grey)
http://www.amazon.in/Samsung-Galaxy-Alpha-SM-G850Y-Charcoal/dp/B00OCAWEQC," 26,500.00",,,,,Samsung Galaxy Alpha SM-G850Y (Charcoal Black)
http://www.amazon.in/BQ-S39-Black-White/dp/B00T2IP9ZW,,,,,,BQ S39 White
http://www.amazon.in/T-Series-Mobiles-T10-T10_Blue/dp/B00S82WAVE," 718.00, 718.00",,,,,T-Series Mobiles T10_Blue
http://www.amazon.in/Intex-Amaze-Smart-Mobile-Phone/dp/B00PVQ21YG,,,,,,"Intex Aqua Amaze Octa core, 3G, Smart Mobile Phone - (Light Blue)"
http://www.amazon.in/Samsung-Galaxy-Note-Edge-Frost/dp/B00RHJORPG," 61,500.00, 61,500.00",,,,,Samsung Galaxy Note Edge (Frost White)
http://www.amazon.in/Samsung-Galaxy-S5-Charcoal-Black/dp/B00JB6RT8K," 31,000.00",,,,,Samsung Galaxy S5 (Charcoal Black)
http://www.amazon.in/Nokia-Asha-230-Yellow/dp/B00JEV3OT0," 3,450.00, 3,450.00",,,,,Nokia Asha 230 (Yellow)
http://www.amazon.in/Karbonn-K451-Champ-Gold/dp/B00CL4TF6I," 1,500.00",,,,,Karbonn K451+ (Champ Gold)
http://www.amazon.in/Lemon-GC359/dp/B00Q6LQYT8," 1,885.00, 1,885.00",,,,,Lemon GC359
http://www.amazon.in/Sony-Xperia-Dual-SIM-White/dp/B00FB37BLW," 11,900.00",,,,,"Sony Xperia M (Dual SIM, White)"
http://www.amazon.in/XOLO-Q610s-Xolo-Q610S-White/dp/B00NJI3JJO," 5,900.00",,,,,Xolo Q610S White
http://www.amazon.in/Apple-iPhone-4-Black-8GB/dp/B00CL8XE8Y,,,,,,"Apple iPhone 4 (Black, 8GB)"
http://www.amazon.in/Nokia-X2-Dual-SIM-Orange/dp/B00LA1J9B4," 7,665.00",,,,,"Nokia X2 (Dual SIM, Orange)"
http://www.amazon.in/Sansui-R1-Multimedia-Mobile-Phone/dp/B00TPEEW5Q," 850.00, 850.00",,,,,Sansui R1 Full Multimedia Dual Sim Mobile Phone- Black & Red
http://www.amazon.in/Celkon-Campus-Nova-A352E-White/dp/B00PVWN4XW,,,,,,Celkon Campus Nova A352E (White)
http://www.amazon.in/Samsung-Galaxy-GT-I9192-White-Frost/dp/B00DY3Y4ZM," 16,500.00, 16,500.00",,,,,Samsung Galaxy S4 Mini GT-I9192 (White Frost)
http://www.amazon.in/Lemon-S406/dp/B00Q8JFY1M," 1,450.00, 1,450.00",,,,,Lemon S406
http://www.amazon.in/Samsung-Guru-Music-SM-B310E-Black/dp/B00KWDKL4K," 1,700.00",,,,,Samsung Guru Music 2 SM-B310E (Black)
http://www.amazon.in/Micromax-Canvas-Duet-AE90-Black/dp/B00LHEQDVI,,,,,,Micromax Canvas Duet AE90 (Black)
http://www.amazon.in/Lava-Iris-406Q-Black/dp/B00KVD8HS8," 5,399.00",,,,,Lava Iris 406Q (Black)
http://www.amazon.in/BQ-K26-BLACK-BLUE-COLOR/dp/B00KTCOBP4," 950.00, 950.00",,,,,BQ K26 Feature Phone
http://www.amazon.in/XOLO-Q510s-Xolo-Black/dp/B00TO80Y2S," 4,799.00",,,,,Xolo Q510s (Black)
http://www.amazon.in/Sansui-R24-Screen-lasting-Battery/dp/B00TXGZ7NC," 1,290.00, 1,290.00",,,,,"Sansui R24 Kite 2.8"" Large Screen 1800 mAH Long lasting Battery Dual Sim Mobile Phone"
http://www.amazon.in/Apple-iPhone-5c-Blue-16GB/dp/B00FXLBEZQ," 31,999.00",,,,,"Apple iPhone 5c (Blue, 16GB)"
http://www.amazon.in/IS-56-Mercury-V2-blue/dp/B00UJGZ7EO," 5,999.00, 5,999.00",,,,,IS 56 Mercury V2(blue)
http://www.amazon.in/Spice-Android-Dream-Mi-498-Black/dp/B00P0RFEZ4," 6,140.00",,,,,Spice Android One Dream UNO Mi-498 (Black)
http://www.amazon.in/Micromax-MT500-Canvas-Blaze/dp/B00HF4VJCM," 6,899.00",,,,,Micromax Canvas Blaze MT500
http://www.amazon.in/HTC-Desire-210-White/dp/B00K74QBQQ," 6,550.00",,,,,HTC Desire 210 (White)
http://www.amazon.in/Karbonn-A108-White-Silver/dp/B00TF6NJU8,,,,,,Karbonn A108 White Silver
http://www.amazon.in/Lenovo-S820-Red-8GB/dp/B00G9Y9H6O," 12,999.00",,,,,"Lenovo S820 (Red, 8GB)"
http://www.amazon.in/LG-Optimus-Dual-E445-White/dp/B00EUZPBEQ," 5,450.00",,,,,LG Optimus L4 II Dual E445 (White)
http://www.amazon.in/BQ-K12-BLACK-RED-Feature/dp/B00KTCOE9C,,,,,,BQ K12 Feature Phone
http://www.amazon.in/Intex-Latest-Android-Version-Kitkat/dp/B00NQW6CWY," 6,500.00, 6,500.00",,,,,Intex Aqua Style Pro Latest Android Version 4.4.2 Kitkat (Dual SIM) Smart Mobile Phone - Blue
http://www.amazon.in/Nokia-Plus-Black-Dual-SIM/dp/B00IXCZIHW," 5,599.00",,,,,"Nokia X Plus (Black, Dual SIM)"
http://www.amazon.in/iBall-4-5p-Andi-GLITTER/dp/B00JUZX4CW," 5,240.00",,,,,Andi GLITTER
http://www.amazon.in/Huawei-Ascend-Y220/dp/B00KDF8MZM,,,,,,Huawei Ascend Y220
http://www.amazon.in/Sony-Xperia-E1-Dual-Black/dp/B00J06WWFQ," 5,799.00",,,,,"Sony Xperia E1 (Dual SIM, Black)"
http://www.amazon.in/T-Series-Mobiles-T07-T07_Red/dp/B00S199RXI," 759.00, 759.00",,,,,T-Series Mobiles T07_Red
http://www.amazon.in/Adcom-AdvantageComputers045-Guru-X10-Black/dp/B00QUR1Y70,,,,,,Adcom Guru X10 Black
http://www.amazon.in/Intex-i5-Aqua-White/dp/B00DQ7VZ9E," 7,292.00",,,,,Intex Aqua i5 (White)
http://www.amazon.in/Salora-SM601-Black-and-Champagne/dp/B00KAX6OSY,,,,,,Salora SM601 (Black and Champagne )
http://www.amazon.in/Karbonn-Titanium-S1-Plus-Black/dp/B00K1Y84CQ," 4,699.00",,,,,Karbonn Titanium S1 Plus (Black)
http://www.amazon.in/Ball-Andi4-B2-IPS-White-Chrome/dp/B00ROQP634," 4,250.00",,,,,I Ball Andi4-B2 IPS(1GB) White + Chrome
http://www.amazon.in/Nokia-Mobile-Asha-500-White/dp/B00I6DIC4Y," 3,999.00, 3,999.00",,,,,Nokia Mobile Asha 500 White
http://www.amazon.in/Swipe-Sonic-Android-Jelly-Smartphone/dp/B00MIUCW2E," 4,999.00",,,,,"Swipe Sonic EVDO(3G) (CDMA+GSM) 4""Inch Android 4.1 Jelly Bean Smartphone- White"
http://www.amazon.in/iBall-Grabit-Smart-Mobile-Phone/dp/B00PDIBNVO," 3,049.00, 3,049.00",,,,,"iBall Andi 3.5F Grabit Smart Mobile Phone, 1.3 GHz Dual Core"
http://www.amazon.in/Nokia-Lumia-525-Black/dp/B00HRUQ2L2," 9,349.00, 9,349.00",,,,,Nokia Lumia 525 (Black)
http://www.amazon.in/Samsung-Galaxy-Core-GT-I8262-Metallic/dp/B00D8XYAIO," 10,900.00, 10,900.00",,,,,Samsung Galaxy Core GT-I8262 (Metallic Blue)
http://www.amazon.in/XOLO-A700S-DUAL-SIM-BLACK/dp/B00MUV8XW4," 5,799.00",,,,,XOLO A700S DUAL SIM (BLACK)
http://www.amazon.in/Philips-W3500-Black/dp/B00MRX5BTS," 5,250.00",,,,,Philips W3500 (Black)
http://www.amazon.in/Micromax-Canvas-Fire-A104-White-Silver/dp/B00MTFU6TO," 5,899.00",,,,,Micromax Canvas Fire A104 (White-Silver)
http://www.amazon.in/BQ-S40-Black-And-Grey/dp/B00TO5S01S,,,,,,BQ S40 Black And Grey
http://www.amazon.in/Karbonn-Titanium-S12-Delite-White/dp/B00NBTLUME,,,,,,Karbonn Titanium S12 Delite (White)
http://www.amazon.in/Karbonn-A6-Turbo/dp/B00U0WOML6,,,,,,Karbonn A6 Turbo
http://www.amazon.in/T-Series-Mobiles-SS900-SS900_Black/dp/B00S5022IA," 3,749.00, 3,749.00",,,,,T-Series Mobiles SS900_Black
http://www.amazon.in/Cheers-smartstar-Smart-Star-Gold/dp/B00RMXCVFA,,,,,,Cheers Smart Star Gold
http://www.amazon.in/Gionee-Elife-E7-white/dp/B00JQBGW8I," 24,990.00, 24,990.00",,,,,Gionee Elife E7 (white)
http://www.amazon.in/Adcom-AdvantageComputers020-Smartphone-350-Black/dp/B00QUR2VFY," 2,300.00",,,,,Adcom Smartphone A 350(I) Black
http://www.amazon.in/Lenovo-Vibe-Z-K910-Titanium/dp/B00IKC62E8," 17,499.00",,,,,Lenovo Vibe Z-K910 (Titanium)
http://www.amazon.in/Intex-Aqua-Q1-Smart-Mobile/dp/B00SKXUAMM,,,,,,Intex Aqua Q1 Smart Mobile Phone (Grey)
http://www.amazon.in/Lenovo-A328-White/dp/B00O528G6E," 6,700.00",,,,,Lenovo A328 (White)
http://www.amazon.in/Celkon-C349-Black-Red/dp/B00HRUFPXS, 799.00,,,,,Celkon C349* (Black-Red)
http://www.amazon.in/Lava-Iris-X5-Black/dp/B00NOH4JB2," 8,499.00,
    
        
        
            ,
                  
        
      
",,,,,Lava Iris X5 (Black)
http://www.amazon.in/Karbonn-A93-White/dp/B00L7QTIY0," 4,290.00, 4,290.00",,,,,Karbonn A93 (White)
http://www.amazon.in/Karbonn-A66-Smart-Black/dp/B00NUY4BO4," 2,736.00",,,,,Karbonn Smart A66 - Black
http://www.amazon.in/Intex-Power-Smart-Mobile-Phone/dp/B00T9KGO66," 8,049.00",,,,,Intex Aqua Power Smart Mobile Phone - (White)
http://www.amazon.in/XOLO-Xolo-Q900s-Black-Anroid-Kikat/dp/B00M2UN8BE," 15,900.00, 15,900.00",,,,,Xolo Q900s Black
http://www.amazon.in/Samsung-Galaxy-Note-Edge-Black/dp/B00RHJOJKY," 64,500.00, 64,500.00",,,,,Samsung Galaxy Note Edge (Black)
http://www.amazon.in/Lava-Spark-288-Grey/dp/B00TZM0SL0,,,,,,Lava Spark 288 (Grey)
http://www.amazon.in/Micromax-A58-Bolt-Red/dp/B00G9YSWQA," 3,899.00, 3,899.00",,,,,Micromax Bolt A58 (Red)
http://www.amazon.in/HTC-One-M8-Eye-Grey/dp/B00OUQ28JQ," 36,145.00, 36,145.00",,,,,HTC One M8 Eye (Grey)
http://www.amazon.in/Sansui-SA3512-Android-Processor-Phone-White/dp/B00TVLDK3I," 2,390.00, 2,390.00",,,,,"Sansui SA3512 Android Kitkat 3.5"" Screen 1 Ghz Processor Dual SIm Mobile Phone-White"
http://www.amazon.in/Haier-E718-CDMA-Mobile-Phone/dp/B00P615P7Q," 6,469.00, 6,469.00",,,,,Haier E718 CDMA +GSM Mobile Phone
http://www.amazon.in/Apple-iPhone-4S-Black-16GB/dp/B00CL8XCE0," 19,999.00, 19,999.00",,,,,"Apple iPhone 4S (Black, 16GB)"
http://www.amazon.in/KARBONN-SPARKLE-ANDRIOD-Smoky-White/dp/B00OCHDUE0," 5,389.00",,,,,KARBONN SPARKLE V ANDRIOD ONE  (Smoky White)
http://www.amazon.in/Gionee-S96-Golden/dp/B00K1KN8YY," 2,940.00",,,,,Gionee S96 Golden
http://www.amazon.in/Sansui-S241-Black/dp/B00OHEYG14," 1,049.00, 1,049.00",,,,,Sansui S241 (Black)
http://www.amazon.in/Onida-G005s-Dark-Brown/dp/B00FOPLI66," 1,870.00",,,,,Onida G005s (Dark Brown)
http://www.amazon.in/Karbonn-K140-With-Wireless-Black-White/dp/B00RQIL8W8, 940.00,,,,,Karbonn K140 With Wireless FM (Black-White)
http://www.amazon.in/XOLO-Q2100-Xolo-Black/dp/B00R2AO0P2,,,,,,Xolo Q2100 Black
http://www.amazon.in/Sansui-SA4011-Android-Processor-Mobile/dp/B00UNOWHAE," 2,999.00, 2,999.00",,,,,Sansui SA4011 Beta One 4.4.2 Android 3G with 1Ghz Processor Mobile Phone - Black
http://www.amazon.in/Sony-Xperia-Z2-Black/dp/B00K81HIDS," 33,725.00",,,,,Sony Xperia Z2 (Black)
http://www.amazon.in/Micromax-X254-Grey-MicroMax/dp/B00HSGY0SW," 1,584.00",,,,,MicroMax X254(Grey)
http://www.amazon.in/Nokia-Asha-503-Dual-Black/dp/B00GAPPC0W," 4,750.00, 4,750.00",,,,,"Nokia Asha 503 (Dual SIM, Black)"
http://www.amazon.in/Cheers-C21-3-5-Inches-Smartphone/dp/B00OBBUONW," 1,947.00",,,,,Cheers C21 3.5 Inches Smartphone
http://www.amazon.in/Samsung-Galaxy-A5-Gold/dp/B00T4GUKLU," 25,400.00, 25,400.00",,,,,Samsung Galaxy A5 (Gold)
http://www.amazon.in/Intex-aqua-i5-Octa-Blue/dp/B00PK6G0S0," 9,050.00",,,,,Intex aqua i5 Octa (Blue)
http://www.amazon.in/Salora-Mobile-KT24-Black-Silver/dp/B00QT6R3CM,,,,,,Salora Mobile KT24 (Black & Silver)
http://www.amazon.in/LG-L60-X147-X-147-Black/dp/B00OZM9UC8," 7,256.00",,,,,LG L60 X-147 - Black
http://www.amazon.in/Panasonic-T31-Bluish-Black/dp/B00HZXRIOQ," 4,659.00",,,,,Panasonic T31 (Bluish-Black)
http://www.amazon.in/NILLKIN-BACK-CASE-SAMSUNG-GALAXY/dp/B00MW6ZNYI," 4,193.00, 4,193.00",,,,,NILLKIN BACK CASE FOR SAMSUNG GALAXY ACE NXT
http://www.amazon.in/Micromax-X096-Black/dp/B00K1177GS," 1,195.00",,,,,Micromax X096 (Black)
http://www.amazon.in/Samsung-Galaxy-E5-Brown/dp/B00SF8UX9W," 16,500.00",,,,,Samsung Galaxy E5 (Brown)
http://www.amazon.in/Samsung-Galaxy-Alpha-SM-G850Y-Dazzling/dp/B00OCAWKUC," 26,500.00",,,,,Samsung Galaxy Alpha SM-G850Y (Dazzling White)
http://www.amazon.in/Lemon-B556/dp/B00Q6EGOQI," 1,020.00, 1,020.00",,,,,Lemon B556
http://www.amazon.in/Panasonic-Eluga-A-ELUGA-Black/dp/B00N5UJZQW," 7,090.00",,,,,Panasonic ELUGA A (Black)
http://www.amazon.in/Micromax-A092-Unite-Red/dp/B00L7EACCO," 5,001.00",,,,,Micromax Unite A092 (Red)
http://www.amazon.in/iBall-Andi-4a-Projector-Metallic/dp/B00EVMA8L4," 15,500.00, 15,500.00",,,,,iBall Andi 4a Projector (Special Metallic Grey)
http://www.amazon.in/Karbonn-K451-Black/dp/B00A9OSLOO,,,,,,Karbonn K451+ (Black)
http://www.amazon.in/LG-LGD690-Gold-Stylus-Black-Gold/dp/B00QGZ15Z2," 16,890.00",,,,,LG G3 Stylus (Black-Gold)
http://www.amazon.in/Sony-Xperia-Dual-SIM-Black/dp/B00FB379OQ," 10,599.00, 10,599.00",,,,,"Sony Xperia M (Dual SIM, Black)"
http://www.amazon.in/Samsung-Galaxy-Trend-Midnight-Black/dp/B00FF7FJX6," 6,001.00",,,,,"Samsung Galaxy Trend (Dual SIM, Midnight Black)"
http://www.amazon.in/Sansui-R22-1800mAH-Lasting-Battery/dp/B00TQPUDMA," 1,290.00, 1,290.00",,,,,"Sansui R22 2.8"" Large Screen 1800mAH Long Lasting Battery Dual Sim Mobile Phone"
http://www.amazon.in/Intex-Turbo-Dual-Mobile-Phone/dp/B00T06JU06," 1,299.00",,,,,Intex Turbo S4 Dual SIM Mobile Phone - (Red-Black)
http://www.amazon.in/MTECH-G7-GREEN-8GB-PHONE/dp/B00QA19VQM, 797.00,,,,,MTECH G7 GREEN 8GB GSM PHONE
http://www.amazon.in/T-Series-Mobiles-T12-T12_Red/dp/B00S686DXG," 679.00, 679.00",,,,,T-Series Mobiles T12_Red
http://www.amazon.in/Sony-T3-Xperia-Black/dp/B00M1TBAUC," 16,799.00",,,,,Sony Xperia T3 (Black)
http://www.amazon.in/Lenovo-A328-Black/dp/B00O525Z68," 6,699.00",,,,,Lenovo A328 (Black)
http://www.amazon.in/Samsung-Galaxy-Alpha-SM-G850Y-Frosted/dp/B00OCAWIK4," 32,300.00, 32,300.00",,,,,Samsung Galaxy Alpha SM-G850Y (Frosted Gold)
http://www.amazon.in/Intex-NANO-2X-INTEX/dp/B00S9N6YR8," 1,099.00, 1,099.00",,,,,INTEX NANO 2X
http://www.amazon.in/HTC-Desire-310-Arctic-White/dp/B00JDHXH6A," 8,500.00",,,,,HTC Desire 310 Dual Sim (Arctic White)
http://www.amazon.in/Karbonn-Titanium-S25-klick-Blue/dp/B00QK3XFLM," 7,544.00",,,,,Karbonn Titanium S25 klick (Blue)
http://www.amazon.in/Lava-KKT-14s-Black-Red/dp/B00T972D78,,,,,,Lava KKT 14s (Black-Red)
http://www.amazon.in/BlackBerry-Z10-White/dp/B00BBFOO28," 19,900.00, 19,900.00",,,,,BlackBerry Z10 (White)
http://www.amazon.in/Sansui-SA3512-Android-Processor-Phone-Black/dp/B00TVL93UW," 2,390.00, 2,390.00",,,,,"Sansui SA3512 Android Kitkat 3.5"" Screen 1 Ghz Processor Dual SIm Mobile Phone-Black"
http://www.amazon.in/Panasonic-PANASONIC-T40-panasonic-t40/dp/B00OMX9R1Y," 5,890.00, 5,890.00",,,,,panasonic t40
http://www.amazon.in/Salora-ADDY-KP11-Grey/dp/B00SMB87Z4,,,,,,Salora ADDY (KP11) Grey
http://www.amazon.in/Nokia-Asha-502-Dual-Black/dp/B00GAPP0CW," 4,999.00, 4,999.00",,,,,"Nokia Asha 502 (Dual SIM, Black)"
http://www.amazon.in/Intex-Aqua-Smart-Mobile-Phone/dp/B00TFBA4VK," 5,850.00, 5,850.00",,,,,Intex Aqua Q3 Smart Mobile Phone (Grey)
http://www.amazon.in/XOLO-Q700s-Plus-Xolo-Q700S/dp/B00N1S6CQE," 6,981.00",,,,,Xolo Q700S Plus (Gold)
http://www.amazon.in/Sony-Xperia-C1604-Dual-Champagne/dp/B00CSFEQXC," 5,890.00",,,,,"Sony Xperia E C1604 (Dual SIM, Champagne)"
http://www.amazon.in/Celkon-Millennium-Vogue-Q455-Black/dp/B00NV75OB4," 6,930.00",,,,,Celkon Millennium Vogue Q455 (Black)
http://www.amazon.in/Micromax-Bolt-A069-Grey/dp/B00LCVZW6I," 5,399.00",,,,,Micromax Bolt A069 (Grey)
http://www.amazon.in/Salora-SM507-White/dp/B00IJ89IR6,,,,,,Salora SM507 (White)
http://www.amazon.in/OPPO-Digital-Oppo-R831K-Grey/dp/B00MNIMFQ4," 8,451.00",,,,,Oppo R831K Neo3 Grey
http://www.amazon.in/Samsung-i9300I-Touch-Screen-Smartphone/dp/B00JHDO1NS," 14,400.00",,,,,New Samsung S3 Neo i9300I Dual Sim Touch Screen GSM Smartphone(Blue)
http://www.amazon.in/Gionee-M3-Marathon-Black/dp/B00PGL6XLI," 12,499.00",,,,,Gionee Marathon M3 Black
http://www.amazon.in/Karbonn-K-Phone-1-Black-Blue/dp/B00CM9W7L2," 1,690.00",,,,,Karbonn K-Phone 1 (Black-Blue)
http://www.amazon.in/Jive-Pro/dp/B00R5Z8PNM," 9,984.00",,,,,Jive Pro+
http://www.amazon.in/Lava-Arc-11i-Black/dp/B00JFOGJUM," 958.00, 958.00",,,,,Lava Arc 11i (Black)
http://www.amazon.in/Samsung-Galaxy-A3-White/dp/B00RVA7UU0," 19,040.00",,,,,Samsung Galaxy A3 (White)
http://www.amazon.in/T-Series-Mobiles-T07-T07_Blue/dp/B00S1814QW," 759.00, 759.00",,,,,T-Series Mobiles T07_Blue
http://www.amazon.in/Micromax-Q371-MICROMAX-CANVASPEP-BLUE/dp/B00TTWSTP8," 5,850.00",,,,,MICROMAX CANVASPEP Q371 BLUE
http://www.amazon.in/HTC-Desire-820s-Santroni-White/dp/B00UL07GOC," 24,990.00",,,,,HTC Desire 820s Santroni White
http://www.amazon.in/Sony-Xperia-E1-Dual-Purple/dp/B00J06IKMK," 6,390.00, 6,390.00",,,,,"Sony Xperia E1 (Dual SIM, Purple)"
http://www.amazon.in/Karbonn-A5-Turbo-White-Silver/dp/B00MTU8W6S," 3,350.00, 3,350.00",,,,,Karbonn A5 Turbo (White + Silver)
http://www.amazon.in/Mitashi-Mobile-Phone-AP-103/dp/B00S964RL0," 4,199.00, 4,199.00",,,,,Mitashi Play Mobile Phone AP 103
http://www.amazon.in/Swipe-Konnect-3/dp/B00S0Z069C," 1,949.00, 1,949.00",,,,,Swipe Konnect 3
http://www.amazon.in/Nokia-108-Dual-SIM-White/dp/B00FFRCN0I," 1,900.00",,,,,"Nokia 108 (Dual SIM, White)"
http://www.amazon.in/Sansui-S283-Black/dp/B00SWC8FCI," 1,290.00, 1,290.00",,,,,Sansui S283 (Black)
http://www.amazon.in/OPPO-Digital-R2001-Yoyo-Black/dp/B00LTPBFZE," 10,331.00",,,,,OPPO Yoyo R2001 (Black)
http://www.amazon.in/Karbonn-Titanium-S5-Ultra-Black/dp/B00PQ87PL8," 6,597.00",,,,,Karbonn Titanium S5 Ultra (Black)
http://www.amazon.in/Celkon-Campus-A35K-White-2GB/dp/B00NV76KEY," 2,999.00",,,,,"Celkon Campus A35K (White, 2GB)"
http://www.amazon.in/Lava-Spark-10-Black-Red/dp/B00MTM3FD6," 1,650.00, 1,650.00",,,,,Lava Spark 10 (Black-Red)
http://www.amazon.in/Panasonic-T9-Smart-Phone-White/dp/B00RBNQBAM," 3,627.00",,,,,Panasonic T9 Smart Phone- White
http://www.amazon.in/Spice-Mi-509-Stellar-White/dp/B00LEF4LE6," 6,250.00",,,,,Spice Stellar Mi-509 (White)
http://www.amazon.in/Intex-Aqua-V3G-Smart-Mobile/dp/B00T9JIBR2," 2,999.00",,,,,Intex Aqua V3G Smart Mobile Phone - (White)
http://www.amazon.in/HTC-Desire-620G-Dual-Milkyway/dp/B00R7GIO9E," 14,499.00",,,,,"HTC Desire 620G (Dual SIM, Milkyway Grey)"
http://www.amazon.in/BlackBerry-Z3-Black/dp/B00LFL8SUC," 13,890.00",,,,,BlackBerry Z3 (Black)
http://www.amazon.in/Micromax-Canvas-Android-Serene-White/dp/B00NEFXOGA," 5,499.00,
    
        
        
            ,
                  
        
      
",,,,,Micromax Canvas A1 with Android One (Serene White)
http://www.amazon.in/Micromax-A089-Bolt-Black/dp/B00JS69E04," 4,099.00",,,,,Micromax Bolt A089 (Black)
http://www.amazon.in/Micromax-Unite-A106-Grey-8GB/dp/B00KLU9MFS," 5,598.00,
    
        
        
            ,
                  
        
      
",,,,,"Micromax Unite 2 A106 (Grey, 8GB)"
http://www.amazon.in/Micromax-Canvas-Blaze-MT500-Black/dp/B00JTQEAVG," 8,600.00",,,,,Micromax Canvas Blaze MT500 Black
http://www.amazon.in/Spice-Mi-518-Stellar-Grey/dp/B00Q45XCZ0," 7,169.00",,,,,Spice Stellar Mi-518 (Grey)
http://www.amazon.in/MTECH-V4-GREY-16GB-ENABLED/dp/B00OOIH60Q," 1,297.00",,,,,MTECH V4 GREY 16GB JAVA ENABLED
http://www.amazon.in/Adcom-AdvantageComputers063-X10-Black/dp/B00QUR3Y9Q,,,,,,Adcom X10 Black
http://www.amazon.in/Ball-Bravo-1-8E-White-Black/dp/B00ROR9KBM,,,,,,I Ball Bravo + 1.8E (White +Black)
http://www.amazon.in/Lava-Iris-404E-404e-Black/dp/B00IZ7K65E," 8,590.00, 8,590.00",,,,,Lava Iris 404e (Black)
http://www.amazon.in/MTECH-OPAL-CREST-4-4KITKAT-SMARTPHONE/dp/B00T04OXGO," 2,897.00",,,,,MTECH OPAL CREST 3G WIFI 2GB ROM ANDROID 4.4KITKAT DUAL CAMERA 1.2GHZ PROCESSOR 3.5 INCH DISPLAY SMARTPHONE
