product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/micromax-x086/p/itme3h6ukf2ckwt4?pid=MOBE24JYUGWWEVYB&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_810,Rs. 990,,,,Micromax X086
http://www.flipkart.com/karbonn-k140/p/itme58sb7ysqafhx?pid=MOBE58SBFZBXFPJJ&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_811,"Rs. 1,149",,,,Karbonn K140
http://www.flipkart.com/forme-forever-f520/p/itme45wge3jdkguy?pid=MOBE2H4PHHVCWHSP&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_808,"Rs. 2,297",,,,Forme Forever F520
http://www.flipkart.com/forme-discovery-p9-plus/p/itme45wddx35zpzk?pid=MOBDYFVJ2YFZZYGS&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_809,"Rs. 2,294",,,,Forme Discovery P9 plus
http://www.flipkart.com/apple-iphone-5c-8-gb/p/itme3m7xwbqhnkuz?pid=MOBDWXZTZ3DXF3P6&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_813,"Rs. 27,244",,,,Apple iPhone 5C (8 GB)
http://www.flipkart.com/apple-iphone-5c-8-gb/p/itme3m7xwbqhnkuz?pid=MOBDWXZTZ3DXF3P6&primarySection=SELLER_TABLE&ref=6ff1a875-169e-417e-8faa-4554f144b79f&sellersSortedBy=PRICE&srno=b_813,"Rs. 27,244",,,,Apple iPhone 5C (8 GB)
http://www.flipkart.com/sansui-r3/p/itme5ayhxqdabvjh?pid=MOBE5AYHWHC6Y2WX&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_806,Rs. 850,,,,Sansui R3
http://www.flipkart.com/karbonn-titanium-s19/p/itme5hvpehvrwuxt?pid=MOBDYHNYBX5GE4S2&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_804,"Rs. 7,970",,,,Karbonn Titanium S19
http://www.flipkart.com/sansui-s241/p/itme2y3vmdwvzmkz?pid=MOBE2Y3VGWUDWZBY&primarySection=SELLER_TABLE&ref=6ff1a875-169e-417e-8faa-4554f144b79f&sellersSortedBy=PRICE&srno=b_807,Rs. 999,,,,Sansui S241
http://www.flipkart.com/gionee-slim-s80/p/itme5hvvhgdg2jjm?pid=MOBDZRKCQSGBKDTK&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_803,"Rs. 2,599",,,,Gionee Slim S80
http://www.flipkart.com/gionee-slim-s80/p/itme5hvvhgdg2jjm?pid=MOBDZRKCQSGBKDTK&primarySection=SELLER_TABLE&ref=6ff1a875-169e-417e-8faa-4554f144b79f&sellersSortedBy=PRICE&srno=b_803,"Rs. 2,599",,,,Gionee Slim S80
http://www.flipkart.com/nokia-xl/p/itme5hvxs4dtm6ds?pid=MOBDWCUWFA5FYXGH&primarySection=SELLER_TABLE&ref=6ff1a875-169e-417e-8faa-4554f144b79f&sellersSortedBy=PRICE&srno=b_805,"Rs. 9,104",,,,Nokia XL
http://www.flipkart.com/xolo-q1000-opus/p/itmdrdqrgwdcams3?pid=MOBDSPENNXTFUKGJ&primarySection=SELLER_TABLE&ref=6ff1a875-169e-417e-8faa-4554f144b79f&sellersSortedBy=PRICE&srno=b_802,"Rs. 6,460",,,,XOLO Q1000 Opus
http://www.flipkart.com/micromax-x081/p/itme5kwzfgznzfh8?pid=MOBEFK5FMFDZTS8D&primarySection=SELLER_TABLE&ref=6ff1a875-169e-417e-8faa-4554f144b79f&sellersSortedBy=PRICE&srno=b_800,"Rs. 1,150",,,,Micromax X081
http://www.flipkart.com/nokia-xl/p/itme5hvxs4dtm6ds?pid=MOBDWCUWFA5FYXGH&ref=6ff1a875-169e-417e-8faa-4554f144b79f&srno=b_805,"Rs. 9,104",,,,Nokia XL
