product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/celkon-campus-one-a354c/p/itme5hwshd2wycff?pid=MOBEYQ72HMHZZX4B&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_628,"Rs. 2,567",,,,Celkon Campus One A354C
http://www.flipkart.com/bsnl-champion-sq-181-power/p/itme45w5ukzyznan?pid=MOBDZCHAQZHHHWJS&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_626,Rs. 870,,,,BSNL-Champion SQ 181 power
http://www.flipkart.com/iball-andi-4-ips-tiger/p/itmdzs2spmzszyuf?pid=MOBDZS2SVZBJF3KF&primarySection=SELLER_TABLE&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&sellersSortedBy=PRICE&srno=b_627,"Rs. 4,500",,,,iBall Andi 4 IPS Tiger
http://www.flipkart.com/gionee-long-l700/p/itme5hwtezdm4haq?pid=MOBDZRKCFB6Z5BTU&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_625,"Rs. 1,888",,,,Gionee Long L700
http://www.flipkart.com/celkon-campus-a35k/p/itme45w6zh4wcffe?pid=MOBDZ6NVPU94BFHW&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_623,"Rs. 2,900",,,,Celkon Campus A35K
http://www.flipkart.com/forme-love-one/p/itme45wdtqnkskcs?pid=MOBDUDMTSMXDH5GW&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_624,Rs. 787,,,,Forme Love One
http://www.flipkart.com/sony-xperia-z2/p/itme5hvvavq5fz6p?pid=MOBDVW6SQ6K7KSAE&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_522,"Rs. 33,000",,,,Sony Xperia Z2
http://www.flipkart.com/iball-andi-4-ips-tiger/p/itmdzs2spmzszyuf?pid=MOBDZS2SVZBJF3KF&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_627,"Rs. 4,500",,,,iBall Andi 4 IPS Tiger
http://www.flipkart.com/intex-atom-mobile/p/itme4ypsbttprvce?pid=MOBE4YPSRVJZHCQJ&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_621,"Rs. 1,099",,,,Intex Atom Mobile
http://www.flipkart.com/samsung-gt-s7392mkains/p/itmefyrehr4g8cgd?pid=MOBDZUHGMJZTSEHC&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_622,"Rs. 5,750",,,,Samsung GT-S7392MKAINS
http://www.flipkart.com/intex-atom-mobile/p/itme4ypsbttprvce?pid=MOBE4YPSRVJZHCQJ&primarySection=SELLER_TABLE&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&sellersSortedBy=PRICE&srno=b_621,"Rs. 1,099",,,,Intex Atom Mobile
http://www.flipkart.com/micromax-canvas-4-plus/p/itme5kwewaggjxxq?pid=MOBEYBX4BGWDQYHS&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_619,"Rs. 13,999",,,,Micromax Canvas 4 Plus
http://www.flipkart.com/samsung-gt-s7392mkains/p/itmefyrehr4g8cgd?pid=MOBDZUHGMJZTSEHC&primarySection=SELLER_TABLE&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&sellersSortedBy=PRICE&srno=b_622,"Rs. 5,750",,,,Samsung GT-S7392MKAINS
http://www.flipkart.com/spice-androidonedreamunomi-498/p/itme3n3wtkfkvqxg?pid=MOBE3N3WY7TXT4ZJ&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_618,"Rs. 6,199",,,,Spice AndroidOneDreamUNOMi-498
http://www.flipkart.com/lg-g3-beat-d722k/p/itme45x4gzy582hq?pid=MOBEY8H3PZZUGVYG&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_620,"Rs. 16,249",,,,LG G3 Beat D722K
http://www.flipkart.com/micromax-canvas-4-plus/p/itme5kwewaggjxxq?pid=MOBEYBX4BGWDQYHS&primarySection=SELLER_TABLE&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&sellersSortedBy=PRICE&srno=b_619,"Rs. 13,999",,,,Micromax Canvas 4 Plus
http://www.flipkart.com/lg-g3-beat-d722k/p/itme45x4gzy582hq?pid=MOBEY8H3PZZUGVYG&primarySection=SELLER_TABLE&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&sellersSortedBy=PRICE&srno=b_620,"Rs. 16,249",,,,LG G3 Beat D722K
http://www.flipkart.com/intex-aqua-3g-plus-kitkat/p/itme4y9fpxraapuz?pid=MOBE4Y9FNCHFD6ZU&primarySection=SELLER_TABLE&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&sellersSortedBy=PRICE&srno=b_615,"Rs. 3,488",,,,Intex Aqua 3G Plus Kitkat
http://www.flipkart.com/sony-xperia-c3/p/itme5kwnxjsc7sqg?pid=MOBDZB9GKD3MA7JA&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_616,"Rs. 20,990",,,,Sony Xperia C3
http://www.flipkart.com/intex-aqua-3g-plus-kitkat/p/itme4y9fpxraapuz?pid=MOBE4Y9FNCHFD6ZU&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_615,"Rs. 3,488",,,,Intex Aqua 3G Plus Kitkat
http://www.flipkart.com/samsung-galaxy-alpha/p/itmeyg8srcj3vh3w?pid=MOBEYAW2YZNKXETE&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_617,"Rs. 33,000",,,,Samsung Galaxy Alpha
http://www.flipkart.com/blackberry-torch-9810/p/itmdv6eu9jdgyywz?pid=MOBDFK6EKQG7YFHD&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_614,"Rs. 9,000",,,,BlackBerry Torch 9810
http://www.flipkart.com/micromax-x085/p/itmdpftvgdgnr7tg?pid=MOBDPFTMZYWZDPGV&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_613,Rs. 998,,,,Micromax X085
http://www.flipkart.com/sony-xperia-c3/p/itme5kwnxjsc7sqg?pid=MOBDZB9GKD3MA7JA&primarySection=SELLER_TABLE&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&sellersSortedBy=PRICE&srno=b_616,"Rs. 20,990",,,,Sony Xperia C3
http://www.flipkart.com/mtech-g7/p/itme3zdephzabkzj?pid=MOBE3ZDEXY9GVZST&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_611,Rs. 782,,,,Mtech G7
http://www.flipkart.com/forme-s900/p/itme45wg6zqjuwhg?pid=MOBE2HYGP4WQY9YE&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_610,"Rs. 1,395",,,,Forme S900
http://www.flipkart.com/micromax-unite-a092/p/itme5hw5cheun5zh?pid=MOBDX8MFEJTQ5CSH&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_517,"Rs. 5,157",,,,Micromax Unite A092
http://www.flipkart.com/lg-l90-dual-d410/p/itmeyrdjxsvv4pdu?pid=MOBDUMZDBBRC2QQF&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&srno=b_612,"Rs. 11,029",,,,LG L90 Dual D410
http://www.flipkart.com/lg-l90-dual-d410/p/itmeyrdjxsvv4pdu?pid=MOBDUMZDBBRC2QQF&primarySection=SELLER_TABLE&ref=6e85cec1-3ec8-44df-97df-fef43a7ba81c&sellersSortedBy=PRICE&srno=b_612,"Rs. 11,029",,,,LG L90 Dual D410
http://www.flipkart.com/samsung-galaxy-a5-sm-a500gzkdins/p/itme3xz9zubc9hjg?pid=MOBE3XZ7ZBZ9ADRR&primarySection=SELLER_TABLE&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&sellersSortedBy=PRICE&srno=b_520,"Rs. 24,500",,,,Samsung Galaxy A5 SM-A500GZKDINS
http://www.flipkart.com/samsung-galaxy-a5-sm-a500gzkdins/p/itme3xz9zubc9hjg?pid=MOBE3XZ7ZBZ9ADRR&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_520,"Rs. 24,500",,,,Samsung Galaxy A5 SM-A500GZKDINS
http://www.flipkart.com/lava-kkt-27-plus/p/itme3m7x4zbtskrw?pid=MOBEFH9XKWWMDTGH&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_515,"Rs. 1,429",,,,Lava KKT 27 Plus
http://www.flipkart.com/micromax-canvas-2-colors-a120-4-gb-rom/p/itme5huzchw4gjta?pid=MOBDVN5YQARGVUEB&primarySection=SELLER_TABLE&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&sellersSortedBy=PRICE&srno=b_516,"Rs. 8,200",,,,Micromax Canvas 2 Colors A120 with 4 GB ROM
http://www.flipkart.com/micromax-canvas-2-colors-a120-4-gb-rom/p/itme5huzchw4gjta?pid=MOBDVN5YQARGVUEB&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_516,"Rs. 8,200",,,,Micromax Canvas 2 Colors A120 with 4 GB ROM
http://www.flipkart.com/sony-xperia-z2/p/itme5hvvavq5fz6p?pid=MOBDVW6S839SFYDD&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_518,"Rs. 32,390",,,,Sony Xperia Z2
http://www.flipkart.com/forme-s900/p/itme45wg6zqjuwhg?pid=MOBE2HYG7RQGWARH&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_513,"Rs. 1,395",,,,Forme S900
http://www.flipkart.com/nokia-x/p/itme5hwpebpctqqg?pid=MOBDU4HEYHTFFBSS&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_514,"Rs. 5,390",,,,Nokia X
http://www.flipkart.com/micromax-canvas-turbo-mini-a200/p/itme5kwgggz7pced?pid=MOBDSQZHJ6YRHZGE&primarySection=SELLER_TABLE&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&sellersSortedBy=PRICE&srno=b_512,"Rs. 8,499",,,,Micromax Canvas Turbo Mini A200
http://www.flipkart.com/lava-iris-406q/p/itme5kwgzkpbgmcg?pid=MOBDVYZFUDP5WVCH&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_511,"Rs. 5,399",,,,Lava Iris 406Q
http://www.flipkart.com/nokia-x/p/itme5hwpebpctqqg?pid=MOBDU4HEYHTFFBSS&primarySection=SELLER_TABLE&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&sellersSortedBy=PRICE&srno=b_514,"Rs. 5,390",,,,Nokia X
http://www.flipkart.com/micromax-canvas-turbo-mini-a200/p/itme5kwgggz7pced?pid=MOBDSQZHJ6YRHZGE&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_512,"Rs. 8,499",,,,Micromax Canvas Turbo Mini A200
http://www.flipkart.com/samsung-galaxy-s4-mini-i9192/p/itme5hwwdqh5mzz9?pid=MOBEFZ82VZRVN3HT&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_519,"Rs. 17,499",,,,Samsung Galaxy S4 Mini I9192
http://www.flipkart.com/karbonn-android-one-sparkle-v/p/itme5hvmnhzb4fsy?pid=MOBEFFH3GAVGDPCE&primarySection=SELLER_TABLE&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&sellersSortedBy=PRICE&srno=b_510,"Rs. 5,612",,,,Karbonn Android One Sparkle V
http://www.flipkart.com/micromax-x258/p/itmdvum447evnndy?pid=MOBDVUHWNHS3DHEW&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_509,"Rs. 1,454",,,,Micromax X258
http://www.flipkart.com/panasonic-t40/p/itme45xffpztmpeg?pid=MOBE2YYYUJW7SDZP&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_506,"Rs. 5,539",,,,Panasonic T40
http://www.flipkart.com/htc-desire-310-dual-sim/p/itme5kwhzberc8wg?pid=MOBEYEQ9KKKSGVHC&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_507,"Rs. 7,717",,,,HTC Desire 310 Dual Sim
http://www.flipkart.com/karbonn-android-one-sparkle-v/p/itme5hvmnhzb4fsy?pid=MOBEFFH3GAVGDPCE&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_510,"Rs. 5,612",,,,Karbonn Android One Sparkle V
http://www.flipkart.com/lava-kkt-40-power/p/itme3xv7hqeusrj4?pid=MOBE3XV3DVCS9KSX&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_505,"Rs. 2,499",,,,Lava KKT 40 Power
http://www.flipkart.com/apple-iphone-6-plus/p/itme5hvz7jwcfcpq?pid=MOBEYHZ2SSKPYGRK&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&srno=b_508,"Rs. 60,699",,,,Apple iPhone 6 Plus
http://www.flipkart.com/apple-iphone-6-plus/p/itme5hvz7jwcfcpq?pid=MOBEYHZ2SSKPYGRK&primarySection=SELLER_TABLE&ref=ffc62134-1372-4746-92d2-3ed6c7ec7ad2&sellersSortedBy=PRICE&srno=b_508,"Rs. 60,699",,,,Apple iPhone 6 Plus
http://www.flipkart.com/intex-aqua-power/p/itme4xhj5dkdht4z?pid=MOBE3JHR9RAZZP2P&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_480,"Rs. 8,399",,,,Intex Aqua Power
http://www.flipkart.com/samsung-galaxy-star-s5282/p/itme2zh9khvyhbvq?pid=MOBDH48M3M3SXFPR&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_479,"Rs. 4,550",,,,Samsung Galaxy Star S5282
http://www.flipkart.com/sony-xperia-e1-dual/p/itme5hwhx3z8euk3?pid=MOBDUY5YCWNGQSM2&primarySection=SELLER_TABLE&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&sellersSortedBy=PRICE&srno=b_478,"Rs. 6,419",,,,Sony Xperia E1 Dual
http://www.flipkart.com/samsung-galaxy-star-s5282/p/itme2zh9khvyhbvq?pid=MOBDH48M3M3SXFPR&primarySection=SELLER_TABLE&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&sellersSortedBy=PRICE&srno=b_479,"Rs. 4,550",,,,Samsung Galaxy Star S5282
http://www.flipkart.com/panasonic-t40/p/itme45xffpztmpeg?pid=MOBE2Y6GK6YEG8HW&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_477,"Rs. 5,998",,,,Panasonic T40
http://www.flipkart.com/karbonn-k1-rock/p/itme27hccrz2sr6g?pid=MOBE27HCH9B7UUW8&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_475,Rs. 950,,,,Karbonn K1 Rock
http://www.flipkart.com/sony-xperia-e1-dual/p/itme5hwhx3z8euk3?pid=MOBDUY5YCWNGQSM2&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_478,"Rs. 6,419",,,,Sony Xperia E1 Dual
http://www.flipkart.com/lava-arc-one/p/itme3m7xxfwgagjw?pid=MOBEF878ZBRFZJUW&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_473,"Rs. 1,375",,,,Lava ARC One
http://www.flipkart.com/lava-iris-x1/p/itme3m7xhygbwbpu?pid=MOBEFK5JHY9MFHG9&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_476,"Rs. 7,429",,,,Lava Iris X1
http://www.flipkart.com/panasonic-t40/p/itme45xffpztmpeg?pid=MOBE2Y6GK6YEG8HW&primarySection=SELLER_TABLE&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&sellersSortedBy=PRICE&srno=b_477,"Rs. 5,998",,,,Panasonic T40
http://www.flipkart.com/micromax-gc222/p/itme5hwe3zshgqp3?pid=MOBDJYQDAV3WDPZZ&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_468,"Rs. 2,275",,,,Micromax GC222
http://www.flipkart.com/sony-xperia-t2-ultra/p/itme5hw8bzzkgpum?pid=MOBDUGTEDZDSNF3H&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_474,"Rs. 21,421",,,,Sony Xperia T2 Ultra
http://www.flipkart.com/panasonic-gd21/p/itme5fguxkskr5rf?pid=MOBDYHNY2ZKYJBZ7&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_470,"Rs. 1,725",,,,Panasonic GD21
http://www.flipkart.com/lenovo-s850/p/itme5husbtmtvnyf?pid=MOBDZGUZSNKNQ92A&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_471,"Rs. 13,250",,,,Lenovo S850
http://www.flipkart.com/micromax-x091/p/itmeyyy3zftgjh55?pid=MOBEYYYYCGB43VEG&primarySection=SELLER_TABLE&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&sellersSortedBy=PRICE&srno=b_467,"Rs. 1,039",,,,Micromax X091
http://www.flipkart.com/micromax-c210/p/itme3h6tjherzvvg?pid=MOBDTGGGJZKVFKZZ&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_472,"Rs. 1,575",,,,Micromax C210
http://www.flipkart.com/blackberry-9720/p/itme5hwh9wwrfvqn?pid=MOBDZMXA7G9XSAPH&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_465,"Rs. 11,650",,,,BlackBerry 9720
http://www.flipkart.com/micromax-x091/p/itmeyyy3zftgjh55?pid=MOBEYYYYCGB43VEG&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_467,"Rs. 1,039",,,,Micromax X091
http://www.flipkart.com/lenovo-s860/p/itmdvpjqy5a5a4qn?pid=MOBDVPJ6GQJXYF3Z&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_466,"Rs. 15,700",,,,Lenovo S860
http://www.flipkart.com/samsung-galaxy-s4-i9500/p/itmdv6f4bazcv86p?pid=MOBDVP8DZJXQYJSD&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_469,"Rs. 21,999",,,,Samsung Galaxy S4 I9500
http://www.flipkart.com/lenovo-s860/p/itmdvpjqy5a5a4qn?pid=MOBDVPJ6GQJXYF3Z&primarySection=SELLER_TABLE&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&sellersSortedBy=PRICE&srno=b_466,"Rs. 15,700",,,,Lenovo S860
http://www.flipkart.com/blackberry-9720/p/itme5hwh9wwrfvqn?pid=MOBDZMXA7G9XSAPH&primarySection=SELLER_TABLE&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&sellersSortedBy=PRICE&srno=b_465,"Rs. 11,650",,,,BlackBerry 9720
http://www.flipkart.com/micromax-canvas-win-w121/p/itme3m7x4zzfhzww?pid=MOBDXF7REX3ZDJSS&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_464,"Rs. 6,999",,,,Micromax Canvas Win W121
http://www.flipkart.com/sony-xperia-zr/p/itme5hwphuehxzyw?pid=MOBDHPF8EG6DSSVZ&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_462,"Rs. 22,490",,,,Sony Xperia ZR
http://www.flipkart.com/micromax-x086/p/itme3h6ukf2ckwt4?pid=MOBDVUHWUUNKSEPT&ref=8542c9ca-4457-4a0a-9f6a-e932ddaedee1&srno=b_463,"Rs. 1,099",,,,Micromax X086
http://www.flipkart.com/spice-6110/p/itmeynagrusquyhh?pid=MOBEYNAGGSZABUW9&ref=8c417569-fe33-4929-a7f9-5e8bc413e19c&srno=b_586,"Rs. 2,199",,,,Spice 6110
http://www.flipkart.com/microsoft-lumia-532/p/itme4xhgdrxxj7zh?pid=MOBE4EMY6YG5ZCB3&ref=8c417569-fe33-4929-a7f9-5e8bc413e19c&srno=b_585,"Rs. 6,450",,,,Microsoft Lumia 532
http://www.flipkart.com/swipe-sonic/p/itmdyhz2jthcppcq?pid=MOBDYHNY9RRSYC96&ref=8c417569-fe33-4929-a7f9-5e8bc413e19c&srno=b_587,"Rs. 4,499",,,,Swipe Sonic
http://www.flipkart.com/xolo-q1100/p/itmdtaghkupgdtvd?pid=MOBDTAGJRQ7JBZGS&ref=8c417569-fe33-4929-a7f9-5e8bc413e19c&srno=b_584,"Rs. 6,950",,,,XOLO Q1100
http://www.flipkart.com/bsnl-champion-my-phone-42/p/itme28wuf7vqmzkb?pid=MOBE2F2ZXDVKYVBD&ref=8c417569-fe33-4929-a7f9-5e8bc413e19c&srno=b_583,"Rs. 2,999",,,,BSNL-Champion My Phone 42
http://www.flipkart.com/samsung-metro-duos/p/itme45vzykhrjzfm?pid=MOBE2GV2AAHXCHFJ&primarySection=SELLER_TABLE&ref=8c417569-fe33-4929-a7f9-5e8bc413e19c&sellersSortedBy=PRICE&srno=b_582,"Rs. 3,324",,,,Samsung Metro Duos
http://www.flipkart.com/samsung-metro-duos/p/itme45vzykhrjzfm?pid=MOBE2GV2AAHXCHFJ&ref=8c417569-fe33-4929-a7f9-5e8bc413e19c&srno=b_582,"Rs. 3,324",,,,Samsung Metro Duos
http://www.flipkart.com/intex-aqua-star-hd-kitkat/p/itme45wvyqcpdmyu?pid=MOBEYSNNHG6W2B2C&ref=8c417569-fe33-4929-a7f9-5e8bc413e19c&srno=b_581,"Rs. 8,800",,,,Intex Aqua Star HD Kitkat
http://www.flipkart.com/intex-aqua-star-hd-kitkat/p/itme45wvyqcpdmyu?pid=MOBEYSNNHG6W2B2C&primarySection=SELLER_TABLE&ref=8c417569-fe33-4929-a7f9-5e8bc413e19c&sellersSortedBy=PRICE&srno=b_581,"Rs. 8,800",,,,Intex Aqua Star HD Kitkat
http://www.flipkart.com/lava-kkt-27-plus/p/itme3m7x4zbtskrw?pid=MOBEFH9XQYXUX7HF&primarySection=SELLER_TABLE&ref=8c417569-fe33-4929-a7f9-5e8bc413e19c&sellersSortedBy=PRICE&srno=b_577,"Rs. 1,598",,,,Lava KKT 27 Plus
