product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/diyi-xpect400/p/itme45w7zqfskzzz?pid=MOBEFFZFKYRS25YQ&ref=48e6154c-49df-433b-afe3-6a8a869b28bd&srno=b_1252,"Rs. 2,799",,,,Diyi Xpect400
http://www.flipkart.com/k-bar-phone-1/p/itme45t5bmqx4v97?pid=MOBEYNCFRKGFGPHG&ref=48e6154c-49df-433b-afe3-6a8a869b28bd&srno=b_1243,Rs. 690,,,,A & K Bar Phone A 1
http://www.flipkart.com/subway-s-12-boss-1/p/itme2xc2bzzxpfgj?pid=MOBE2XC2ZVMEZZBF&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1216,Rs. 899,,,,Subway S-12 Boss 1
http://www.flipkart.com/zte-reliance-d286/p/itme45xrnhagqqhy?pid=MOBDYKRSWFCXYXPQ&primarySection=SELLER_TABLE&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&sellersSortedBy=PRICE&srno=b_1215,"Rs. 1,999",,,,ZTE Reliance D286
http://www.flipkart.com/celkon-c9-jumbo/p/itme45w6dgmwehwg?pid=MOBDVGCJ5KSNYZMN&ref=48e6154c-49df-433b-afe3-6a8a869b28bd&srno=b_1241,"Rs. 1,399",,,,Celkon C9 Jumbo
http://www.flipkart.com/lenovo-s650/p/itmdukg9kw8uwccy?pid=MOBDUKG9KW8UWCCY&ref=48e6154c-49df-433b-afe3-6a8a869b28bd&srno=b_1242,"Rs. 7,878",,,,Lenovo S650
http://www.flipkart.com/samsung-note-4-sm-n910gzdeins-n910gzdeinu/p/itmeyfhgwxg9cphj?pid=MOBEYAW2HCYCQJRZ&primarySection=SELLER_TABLE&ref=48e6154c-49df-433b-afe3-6a8a869b28bd&sellersSortedBy=PRICE&srno=b_1240,"Rs. 56,605",,,,Samsung Note-4 SM-N910GZDEINS/ N910GZDEINU
http://www.flipkart.com/zte-reliance-d286/p/itme45xrnhagqqhy?pid=MOBDYKRSWFCXYXPQ&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1215,"Rs. 1,999",,,,ZTE Reliance D286
http://www.flipkart.com/xolo-a600/p/itme5hvqvd7dvcvv?pid=MOBDW4VSGAKPAZ9G&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1212,"Rs. 5,140",,,,XOLO A600
http://www.flipkart.com/samsung-galaxy/p/itme58gahxpzvsgj?pid=MOBE58GATMBJQ3YH&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1214,"Rs. 7,990",,,,Samsung Galaxy
http://www.flipkart.com/karbonn-a93/p/itme5hwmhwcddefj?pid=MOBDYYFY5HWGDAAB&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1207,"Rs. 4,590",,,,Karbonn A93
http://www.flipkart.com/lenovo-a850/p/itmdpdz5nfb7fdsz?pid=MOBDPXNPGYRAM7T3&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1213,"Rs. 8,450",,,,Lenovo A850
http://www.flipkart.com/forme-m660/p/itmdwamxghzvmqr6?pid=MOBDWAMXGPZHBCZF&ref=48e6154c-49df-433b-afe3-6a8a869b28bd&srno=b_1244,"Rs. 1,099",,,,Forme M660
http://www.flipkart.com/swipe-sonic/p/itmefkfjypcqxjzm?pid=MOBEFKFJKU5N6BKH&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1210,"Rs. 4,299",,,,Swipe Sonic
http://www.flipkart.com/micromax-bolt-a067/p/itme2echaxgm5ssz?pid=MOBE4EHAWFUD7HKG&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1209,"Rs. 3,849",,,,Micromax Bolt A067
http://www.flipkart.com/xolo-q700s-plus/p/itmey8spaq49whyx?pid=MOBE4X9D2KCBQSFW&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1208,"Rs. 6,300",,,,Xolo Q700S PLUS
http://www.flipkart.com/apple-iphone-6/p/itme3m7xyecksban?pid=MOBEYHZ2JHVFHFBG&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1211,"Rs. 69,675",,,,Apple iPhone 6
http://www.flipkart.com/iball-prince-1-8g/p/itmdtpdb8ztqu4dq?pid=MOBDTPANWCGUG6YQ&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1205,"Rs. 1,250",,,,iBall Prince 1.8G
http://www.flipkart.com/diyi-d11/p/itme45w8n8uykfsd?pid=MOBEF76VS64N5RET&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1206,Rs. 790,,,,Diyi D11
http://www.flipkart.com/samsung-galaxy-chat-b5330/p/itme5hwepabzqsgz?pid=MOBDDEJRJGA8ZNBY&primarySection=SELLER_TABLE&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&sellersSortedBy=PRICE&srno=b_1204,"Rs. 5,985",,,,Samsung Galaxy Chat B5330
http://www.flipkart.com/onida-i4/p/itmeygvfm77xaz9f?pid=MOBEYGVFYKZWWPZG&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1202,"Rs. 3,300",,,,Onida i4
http://www.flipkart.com/samsung-galaxy-chat-b5330/p/itme5hwepabzqsgz?pid=MOBDDEJRJGA8ZNBY&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1204,"Rs. 5,985",,,,Samsung Galaxy Chat B5330
http://www.flipkart.com/huawei-y511/p/itmdzkkkcsyzsxcg?pid=MOBDPEF8GRYV2JKU&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1203,"Rs. 4,600",,,,Huawei Y511
http://www.flipkart.com/rage-40bx/p/itme4br5u4tndzjj?pid=MOBE4H8E6SM2TSHA&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1199,"Rs. 2,999",,,,Rage 40BX
http://www.flipkart.com/iball-elegance-2-4n/p/itme3d2zxxqhfgk4?pid=MOBE3D2ZXRKGT2ZM&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1195,"Rs. 1,250",,,,iBall Elegance 2.4N
http://www.flipkart.com/micromax-x254/p/itmdrdt9vww9juda?pid=MOBDZS9WPUTHWJHG&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1201,"Rs. 1,570",,,,Micromax X254
http://www.flipkart.com/intex-cloud-vx/p/itme33s3ekpbqswv?pid=MOBE33SYERNZ648Y&primarySection=SELLER_TABLE&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&sellersSortedBy=PRICE&srno=b_1193,"Rs. 2,711",,,,Intex Cloud VX
http://www.flipkart.com/celkon-a500/p/itme3g8zdhszzmeh?pid=MOBDYGGAH2244ETZ&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1194,"Rs. 4,999",,,,Celkon A500
http://www.flipkart.com/intex-cloud-vx/p/itme33s3ekpbqswv?pid=MOBE33SYERNZ648Y&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1193,"Rs. 2,711",,,,Intex Cloud VX
http://www.flipkart.com/karbonn-the-legend/p/itmdtpdbayckk3h7?pid=MOBDTPANZ2KRGHST&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1192,"Rs. 1,389",,,,Karbonn The Legend
http://www.flipkart.com/lg-g2-32-gb/p/itme5hwf6vkths9u?pid=MOBDTEYFMWXYQ3PG&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1198,"Rs. 28,618",,,,LG G2 (32 GB)
http://www.flipkart.com/samsung-galaxy-a7/p/itme4zktgfywpbrx?pid=MOBE4ZKTFBF4ZZF5&primarySection=SELLER_TABLE&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&sellersSortedBy=PRICE&srno=b_1191,"Rs. 30,350",,,,Samsung Galaxy A7
http://www.flipkart.com/karbonn-titanium-x/p/itmdrdxf7gf6wxqv?pid=MOBDRDXFFZKH9YRY&ref=d002d1c4-2d2a-4eae-9780-c484ce5c7bd1&srno=b_1200,"Rs. 7,649",,,,Karbonn Titanium X
http://www.flipkart.com/sansui-s184/p/itmefjkbfzpk7jvq?pid=MOBEFJKBYJ5QEZB9&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1189,Rs. 849,,,,Sansui S184
http://www.flipkart.com/forme-sunny-s60/p/itme45wf7pm3qwcu?pid=MOBDRVNJW7U4K3XD&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1188,"Rs. 1,069",,,,Forme Sunny S60
http://www.flipkart.com/jivi-x3270/p/itmdzyujymbsyqgc?pid=MOBDZYUJJCPPBC9Y&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1190,"Rs. 1,333",,,,Jivi X3270
http://www.flipkart.com/zen-105-pro/p/itme4cnehr6jwxzh?pid=MOBE4CNEAUFM6MMV&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1186,"Rs. 2,349",,,,Zen 105 Pro
http://www.flipkart.com/samsung-galaxy-a7/p/itme4zktgfywpbrx?pid=MOBE4ZKTFBF4ZZF5&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1191,"Rs. 30,350",,,,Samsung Galaxy A7
http://www.flipkart.com/gionee-pioneer-p6/p/itme4xhjjmtdr9uz?pid=MOBE4C9DFU2GFHZ6&primarySection=SELLER_TABLE&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&sellersSortedBy=PRICE&srno=b_1185,"Rs. 8,860",,,,Gionee Pioneer P6
http://www.flipkart.com/karbonn-a55/p/itme5hvns287mgd2?pid=MOBDYYFY5FBYGJ6K&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1184,"Rs. 2,749",,,,Karbonn A55
http://www.flipkart.com/gionee-p2s/p/itmdwr8tdzssw2c5?pid=MOBDWR8TJQGYCHDN&primarySection=SELLER_TABLE&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&sellersSortedBy=PRICE&srno=b_1187,"Rs. 5,999",,,,Gionee P2S
http://www.flipkart.com/gionee-pioneer-p6/p/itme4xhjjmtdr9uz?pid=MOBE4C9DFU2GFHZ6&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1185,"Rs. 8,860",,,,Gionee Pioneer P6
http://www.flipkart.com/k-bar-phone-3/p/itme45vyucyqv7rt?pid=MOBEYNCFSQJBRGHR&ref=05413d42-2600-4e92-8e85-9d7db87baf9d&srno=b_1181,Rs. 715,,,,A & K Bar Phone A 3
