product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/obi-powergo-f240/p/itmefyv9khqyvgbn?pid=MOBEFYV9ZXZYGVDF&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1567,"Rs. 1,599",,,,OBI PowerGo F240
http://www.flipkart.com/xolo-lt900/p/itmdrmh5ahecgg5z?pid=MOBDRMH4SBYNBF2U&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1573,"Rs. 7,898",,,,XOLO LT900
http://www.flipkart.com/lg-t585/p/itme5hw86dy6ugpa?pid=MOBDNZG4AZJFARMN&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1562,"Rs. 4,045",,,,LG T585
http://www.flipkart.com/kestrel-km-109-fm-wireless/p/itme4fn7sarzhkdz?pid=MOBEFR4VUUFHERYG&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1565,Rs. 920,,,,kestrel KM 109 FM Wireless
http://www.flipkart.com/haier-e718/p/itme5djgzznt6uhk?pid=MOBE5DJGZ6XWHWCR&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1564,"Rs. 6,399",,,,Haier E718
http://www.flipkart.com/sony-xperia-z/p/itme5hwr29gweh2c?pid=MOBDGPDZ5BRABR2W&primarySection=SELLER_TABLE&ref=a33eb846-edf6-4014-a329-34852f175644&sellersSortedBy=PRICE&srno=b_1570,"Rs. 28,499",,,,Sony Xperia Z
http://www.flipkart.com/intex-neo-v-plus-mobile/p/itme5f3mphkcfnjg?pid=MOBE5F3MNYUVT4KW&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1563,"Rs. 1,288",,,,Intex Neo V Plus Mobile
http://www.flipkart.com/iball-andi-3-5kke-glory/p/itme45wmvh9hqrnz?pid=MOBDTBMWZXXDGHMR&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1566,"Rs. 3,500",,,,iBall Andi 3.5KKe Glory
http://www.flipkart.com/sony-xperia-z/p/itme5hwr29gweh2c?pid=MOBDGPDZ5BRABR2W&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1570,"Rs. 28,499",,,,Sony Xperia Z
http://www.flipkart.com/k-bar-phone-3/p/itme45vyucyqv7rt?pid=MOBEYNCFTYCBPYAP&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1558,Rs. 715,,,,A & K Bar Phone A 3
http://www.flipkart.com/karbonn-k99-star/p/itme3m7xmyhrfyt2?pid=MOBDP5QABNFYG895&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1561,"Rs. 1,640",,,,Karbonn K99 Star
http://www.flipkart.com/k-bar-phone-6/p/itme45vyhphbhmke?pid=MOBEYGNMTEFFMF7V&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1556,Rs. 715,,,,A & K Bar Phone A 6
http://www.flipkart.com/nokia-lumia-925/p/itme5hwvhd4abyyb?pid=MOBDNFQMMZGP77HX&ref=a33eb846-edf6-4014-a329-34852f175644&srno=b_1560,"Rs. 19,959",,,,Nokia Lumia 925
