product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/lava-iris-500/p/itme5hwrhpjwfj5f?pid=MOBEFEPFC35DZUY6&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_943,"Rs. 5,039",,,,Lava Iris 500
http://www.flipkart.com/htc-t327w-desire-u-ds/p/itme5hvzcqbfk2xf?pid=MOBDHHDDSC6JHBCB&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_942,"Rs. 8,119",,,,HTC T327W Desire U (DS)
http://www.flipkart.com/karbonn-legend-6-1/p/itme3jeskffbwahf?pid=MOBDTHGTZ7VJCE5P&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_986,"Rs. 1,699",,,,Karbonn The Legend 6.1
http://www.flipkart.com/k-a1300-lb/p/itme3g5agttf8fdc?pid=MOBEFH68GCA5H7UR&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_964,Rs. 660,,,,A & K A1300 LB
http://www.flipkart.com/nokia-215/p/itme4t6wf7utv8dc?pid=MOBE4T6V3TZFVYAV&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_945,"Rs. 2,298",,,,Nokia 215
http://www.flipkart.com/karbonn-legend-6-1/p/itme3jeskffbwahf?pid=MOBDTHGTZ7VJCE5P&primarySection=SELLER_TABLE&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&sellersSortedBy=PRICE&srno=b_986,"Rs. 1,699",,,,Karbonn The Legend 6.1
http://www.flipkart.com/iball-ips-tiger-andi4/p/itmdxfag3ymvxbpn?pid=MOBDXFAH4UFG4ACH&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_985,"Rs. 4,190",,,,iBall IPS Tiger Andi4
http://www.flipkart.com/alcatel-one-touch-j636d-plus/p/itmdxm4tnczbmqhh?pid=MOBDXM4TWUU4JM9K&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_962,"Rs. 4,779",,,,Alcatel One Touch J636d Plus
http://www.flipkart.com/adcom-thunder-a-400/p/itme5fgqtgdgcjgd?pid=MOBDPW67VKPJEQBX&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_961,"Rs. 2,599",,,,ADCOM Thunder A-400
http://www.flipkart.com/k-1100/p/itme45t4wc5pumhz?pid=MOBEFH68BJCHPSVH&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_959,Rs. 665,,,,A & K A 1100
http://www.flipkart.com/micromax-canvas-entice-a105/p/itmdx8mgrq8zseez?pid=MOBDX8MF9ZQWMAVU&primarySection=SELLER_TABLE&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&sellersSortedBy=PRICE&srno=b_963,"Rs. 6,448",,,,Micromax Canvas Entice A105
http://www.flipkart.com/samsung-galaxy-note-3-n9000/p/itme3hbxazrrzamu?pid=MOBDQ4YGXHJVV2JT&ref=fc784bc7-780b-43dc-a24e-7d867e4ccb88&srno=b_902,"Rs. 31,990",,,,Samsung Galaxy Note 3 N9000
http://www.flipkart.com/micromax-canvas-entice-a105/p/itmdx8mgrq8zseez?pid=MOBDX8MF9ZQWMAVU&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_963,"Rs. 6,448",,,,Micromax Canvas Entice A105
http://www.flipkart.com/samsung-galaxy-grand-2/p/itme24kg6p42whq5?pid=MOBE24J78GFZXFJS&primarySection=SELLER_TABLE&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&sellersSortedBy=PRICE&srno=b_984,"Rs. 14,999",,,,Samsung Galaxy Grand 2
http://www.flipkart.com/intex-nano-104/p/itme4yf7pvhghf7g?pid=MOBE4YF76NFGHSYN&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_958,Rs. 979,,,,Intex Nano 104
http://www.flipkart.com/intex-boom-2/p/itme3bjngkbvfmtu?pid=MOBE3BJMWGDJP5Z5&primarySection=SELLER_TABLE&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&sellersSortedBy=PRICE&srno=b_1048,"Rs. 1,539",,,,Intex Boom 2
http://www.flipkart.com/intex-boom-2/p/itme3bjngkbvfmtu?pid=MOBE3BJMWGDJP5Z5&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1048,"Rs. 1,539",,,,Intex Boom 2
http://www.flipkart.com/nokia-lumia-630-dual-sim/p/itmeyfptbgf9gv6s?pid=MOBDW52BKZPGWCMK&primarySection=SELLER_TABLE&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&sellersSortedBy=PRICE&srno=b_957,"Rs. 8,514",,,,Nokia Lumia 630 Dual Sim
http://www.flipkart.com/samsung-galaxy-a3-sm-a300hzwdins-sm-a300hzwdinu/p/itme3xz9cumwjda7?pid=MOBE3XZ7WPGUWWKN&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_960,"Rs. 19,384",,,,Samsung Galaxy A3 SM-A300HZWDINS SM-A300HZWDINU
http://www.flipkart.com/k-3333/p/itme3vvkpqxjsmpk?pid=MOBE3VVKZ93WJBUR&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1045,"Rs. 1,098",,,,A & K 3333
http://www.flipkart.com/samsung-galaxy-a3-sm-a300hzwdins-sm-a300hzwdinu/p/itme3xz9cumwjda7?pid=MOBE3XZ7WPGUWWKN&primarySection=SELLER_TABLE&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&sellersSortedBy=PRICE&srno=b_960,"Rs. 19,384",,,,Samsung Galaxy A3 SM-A300HZWDINS SM-A300HZWDINU
http://www.flipkart.com/hitech-micra-111/p/itmdxfrjsj6egsb6?pid=MOBDXFRJGNYTGVCP&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1046,Rs. 799,,,,Hitech Micra 111
http://www.flipkart.com/iball-andi-4u-frisbee/p/itmeyx32narvxxa5?pid=MOBEYX32QZ4RKZM8&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1049,"Rs. 5,599",,,,iBall Andi 4U Frisbee
http://www.flipkart.com/karbonn-titanium-s3/p/itme5hwfyhttm9pd?pid=MOBDYFURJQXXGPD5&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1043,"Rs. 5,600",,,,Karbonn Titanium S3
http://www.flipkart.com/swipe-konnect-4e/p/itme45xkr88md4ff?pid=MOBE2EECSZYHGQZQ&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1042,"Rs. 2,849",,,,Swipe Konnect 4E
http://www.flipkart.com/nokia-lumia-625/p/itme5hwu7qfz87wn?pid=MOBDNPZ48KXUEBFC&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1047,"Rs. 8,276",,,,Nokia Lumia 625
http://www.flipkart.com/xolo-win-q900s/p/itmdxza4hxutxcnh?pid=MOBDXZ9WWSGWTZM8&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1041,"Rs. 5,999",,,,XOLO Win Q900s
http://www.flipkart.com/iball-fab2-4-jb-009/p/itmdzjcwy9hhvrwn?pid=MOBDZJCWJGJKHMZM&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1040,"Rs. 1,599",,,,iBall FAB2.4 JB-009
http://www.flipkart.com/htc-desire-eye/p/itme38byjbwmnhjp?pid=MOBE38BYVUPX8E7K&primarySection=SELLER_TABLE&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&sellersSortedBy=PRICE&srno=b_1039,"Rs. 36,500",,,,HTC Desire Eye
http://www.flipkart.com/htc-desire-eye/p/itme38byjbwmnhjp?pid=MOBE38BYVUPX8E7K&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1039,"Rs. 36,500",,,,HTC Desire Eye
http://www.flipkart.com/micromax-x089/p/itmdvypjjhamzarc?pid=MOBDVYZWHYNETAGF&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1044,"Rs. 1,250",,,,Micromax X089
http://www.flipkart.com/celkon-campus-one-a354c/p/itme5hwshd2wycff?pid=MOBEYQ72KMFUQGGW&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1038,"Rs. 2,549",,,,Celkon Campus One A354C
http://www.flipkart.com/micromax-x085/p/itmefmjckdftuxpk?pid=MOBEFMJCGHBAGUQ3&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1036,"Rs. 1,009",,,,Micromax X085
http://www.flipkart.com/lenovo-s930/p/itmdsn9rwdsnetyc?pid=MOBDSN9HMAYFGMVY&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1037,"Rs. 17,555",,,,Lenovo S930
http://www.flipkart.com/micromax-x085/p/itmefmjckdftuxpk?pid=MOBEFMJCGHBAGUQ3&primarySection=SELLER_TABLE&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&sellersSortedBy=PRICE&srno=b_1036,"Rs. 1,009",,,,Micromax X085
http://www.flipkart.com/lenovo-a600e/p/itmdpvk5gwgh9ane?pid=MOBDPVK5RYZEPRKY&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1033,"Rs. 8,029",,,,Lenovo A600E
http://www.flipkart.com/panasonic-p61/p/itme5hwfytyw6m9k?pid=MOBDYHNYQHHZHRHH&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1032,"Rs. 11,299",,,,Panasonic P61
http://www.flipkart.com/samsung-z1/p/itme43kyxgsxwmad?pid=MOBE4FJDFAVAGWDF&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1034,"Rs. 5,685",,,,Samsung Z1
http://www.flipkart.com/lenovo-a600e/p/itmdpvk5gwgh9ane?pid=MOBDPVK5RYZEPRKY&primarySection=SELLER_TABLE&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&sellersSortedBy=PRICE&srno=b_1033,"Rs. 8,029",,,,Lenovo A600E
http://www.flipkart.com/karbonn-a1-duple/p/itme5hw9hvvhthxw?pid=MOBDQHHUUVQYTAEJ&primarySection=SELLER_TABLE&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&sellersSortedBy=PRICE&srno=b_1030,"Rs. 2,990",,,,Karbonn A1+ Duple
http://www.flipkart.com/swipe-konnect-3/p/itme3qcr9ftcmeqy?pid=MOBE3QCRKPHKDSFR&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1035,"Rs. 2,099",,,,Swipe Konnect 3
http://www.flipkart.com/karbonn-a1-duple/p/itme5hw9hvvhthxw?pid=MOBDQHHUUVQYTAEJ&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1030,"Rs. 2,990",,,,Karbonn A1+ Duple
http://www.flipkart.com/nokia-lumia-630-dual-sim/p/itmeyfptbgf9gv6s?pid=MOBDW52BKZPGWCMK&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_957,"Rs. 8,514",,,,Nokia Lumia 630 Dual Sim
http://www.flipkart.com/samsung-galaxy-a5-sm-a500gzwdins-sm-a500gzwdinu/p/itme3xz9znzwhujw?pid=MOBE3XZ7C3NYWNHZ&primarySection=SELLER_TABLE&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&sellersSortedBy=PRICE&srno=b_956,"Rs. 24,550",,,,Samsung Galaxy A5 SM-A500GZWDINS SM-A500GZWDINU
http://www.flipkart.com/gionee-s96/p/itme45wghu9uhwbg?pid=MOBE2MCG7MRUVTHT&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_955,"Rs. 2,991",,,,Gionee S96
http://www.flipkart.com/apple-iphone-5c/p/itme3m7xhqnshrqd?pid=MOBDPNKCAWSY8QZT&ref=8bf3b1cb-1b20-4deb-a958-24946c568c67&srno=b_1031,"Rs. 34,499",,,,Apple iPhone 5C
http://www.flipkart.com/samsung-galaxy-a5-sm-a500gzwdins-sm-a500gzwdinu/p/itme3xz9znzwhujw?pid=MOBE3XZ7C3NYWNHZ&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_956,"Rs. 24,550",,,,Samsung Galaxy A5 SM-A500GZWDINS SM-A500GZWDINU
http://www.flipkart.com/lg-l70-dual/p/itmdus3sz3gdjfjj?pid=MOBDUS3DFCZBH7JJ&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_954,"Rs. 9,200",,,,LG L70 Dual
http://www.flipkart.com/lenovo-a850/p/itmdv4qvhuymy8xd?pid=MOBDPDWHEXXTHXHF&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_953,"Rs. 8,650",,,,Lenovo A850
http://www.flipkart.com/lenovo-a850/p/itmdv4qvhuymy8xd?pid=MOBDPDWHEXXTHXHF&primarySection=SELLER_TABLE&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&sellersSortedBy=PRICE&srno=b_953,"Rs. 8,650",,,,Lenovo A850
http://www.flipkart.com/panasonic-p61/p/itme5hwfytyw6m9k?pid=MOBDYFURCFXX8GDJ&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_951,"Rs. 12,513",,,,Panasonic P61
http://www.flipkart.com/gionee-s96/p/itme45wghu9uhwbg?pid=MOBE2MCG7MRUVTHT&primarySection=SELLER_TABLE&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&sellersSortedBy=PRICE&srno=b_955,"Rs. 2,991",,,,Gionee S96
http://www.flipkart.com/panasonic-p61/p/itme5hwfytyw6m9k?pid=MOBDYFURCFXX8GDJ&primarySection=SELLER_TABLE&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&sellersSortedBy=PRICE&srno=b_951,"Rs. 12,513",,,,Panasonic P61
http://www.flipkart.com/t-series-mobiles-t01/p/itme4kjazyke6xg7?pid=MOBE4KJA4B5VDUT5&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_950,Rs. 689,,,,T-series Mobiles T01
http://www.flipkart.com/bsnl-champion-my-phone-35/p/itme45w5cd7yjgtf?pid=MOBEFUMCYJTDZFH8&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_949,"Rs. 2,599",,,,BSNL-Champion MY phone 35
http://www.flipkart.com/intex-aqua-star-5-0-kitkat/p/itme3g9z8auexbzd?pid=MOBEYSNNHYRPVRRG&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_952,"Rs. 7,490",,,,Intex Aqua Star 5.0 Kitkat
http://www.flipkart.com/xolo-play-6x-1000/p/itme5hwxxzvsgpzr?pid=MOBDYFURG3HFBYSM&primarySection=SELLER_TABLE&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&sellersSortedBy=PRICE&srno=b_946,"Rs. 8,799",,,,XOLO Play 6X-1000
http://www.flipkart.com/xolo-play-6x-1000/p/itme5hwxxzvsgpzr?pid=MOBDYFURG3HFBYSM&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_946,"Rs. 8,799",,,,XOLO Play 6X-1000
http://www.flipkart.com/htc-one-e8/p/itme5hvgzzuqdycz?pid=MOBDZB3QGPTNNZWC&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_982,"Rs. 34,999",,,,HTC One E8
http://www.flipkart.com/sony-xperia-t2-ultra/p/itme5hw8bzzkgpum?pid=MOBDTTBKFPCHV7ZZ&primarySection=SELLER_TABLE&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&sellersSortedBy=PRICE&srno=b_948,"Rs. 20,900",,,,Sony Xperia T2 Ultra
http://www.flipkart.com/samsung-galaxy-grand-2/p/itme24kg6p42whq5?pid=MOBE24J78GFZXFJS&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_984,"Rs. 14,999",,,,Samsung Galaxy Grand 2
http://www.flipkart.com/sony-xperia-t2-ultra/p/itme5hw8bzzkgpum?pid=MOBDTTBKFPCHV7ZZ&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_948,"Rs. 20,900",,,,Sony Xperia T2 Ultra
http://www.flipkart.com/karbonn-a96/p/itme5hw8amxkzpje?pid=MOBE2JTMDBFYXCC5&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_980,"Rs. 4,500",,,,Karbonn A96
http://www.flipkart.com/samsung-galaxy-s3/p/itme527e9evnctnv?pid=MOBD9TPHTT8FHJTP&ref=910e4d4e-24cd-49ca-a40d-c9043c1250a9&srno=b_947,"Rs. 17,451",,,,Samsung Galaxy S3
http://www.flipkart.com/karbonn-a96/p/itme5hw8amxkzpje?pid=MOBE2JTMDBFYXCC5&primarySection=SELLER_TABLE&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&sellersSortedBy=PRICE&srno=b_980,"Rs. 4,500",,,,Karbonn A96
http://www.flipkart.com/nokia-lumia-525/p/itme5hw2mqdbsjgy?pid=MOBDSAVHSYM4R7TA&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_983,"Rs. 9,199",,,,Nokia Lumia 525
http://www.flipkart.com/gionee-pioneer-p6/p/itme4xhjjmtdr9uz?pid=MOBE4C9DYAF2VW4B&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_981,"Rs. 8,888",,,,Gionee Pioneer P6
http://www.flipkart.com/gionee-pioneer-p6/p/itme4xhjjmtdr9uz?pid=MOBE4C9DYAF2VW4B&primarySection=SELLER_TABLE&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&sellersSortedBy=PRICE&srno=b_981,"Rs. 8,888",,,,Gionee Pioneer P6
http://www.flipkart.com/blackberry-classic/p/itme3wxuhetumkhx?pid=MOBE3WXUUZREMUAX&primarySection=SELLER_TABLE&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&sellersSortedBy=PRICE&srno=b_978,"Rs. 31,500",,,,BlackBerry Classic
http://www.flipkart.com/karbonn-a14/p/itme3g9a8xmnfsua?pid=MOBDYVZFHBBWTAH7&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_975,"Rs. 5,125",,,,Karbonn A14
http://www.flipkart.com/blackberry-9900/p/itmdv6epagnge6nq?pid=MOBD7SDF8QURBZMH&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_977,"Rs. 11,000",,,,BlackBerry 9900
http://www.flipkart.com/micromax-bolt-a69/p/itmdvzmhbztcph4h?pid=MOBDVZHGMHJEFTXX&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_979,"Rs. 6,100",,,,Micromax Bolt A69
http://www.flipkart.com/blackberry-classic/p/itme3wxuhetumkhx?pid=MOBE3WXUUZREMUAX&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_978,"Rs. 31,500",,,,BlackBerry Classic
http://www.flipkart.com/lg-l60-x147/p/itmdzdh3zsecfbnz?pid=MOBDZDH3EWMQUUKY&primarySection=SELLER_TABLE&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&sellersSortedBy=PRICE&srno=b_976,"Rs. 6,700",,,,LG L60 X147
http://www.flipkart.com/lg-l60-x147/p/itmdzdh3zsecfbnz?pid=MOBDZDH3EWMQUUKY&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_976,"Rs. 6,700",,,,LG L60 X147
http://www.flipkart.com/blackberry-q10/p/itme5hw9rz8ygqhw?pid=MOBDHKXVNJPWXTGX&primarySection=SELLER_TABLE&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&sellersSortedBy=PRICE&srno=b_974,"Rs. 29,990",,,,BlackBerry Q10
http://www.flipkart.com/k-a1300-lb/p/itme3g5agttf8fdc?pid=MOBEFH68GCA5H7UR&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_970,Rs. 660,,,,A & K A1300 LB
http://www.flipkart.com/blackberry-q10/p/itme5hw9rz8ygqhw?pid=MOBDHKXVNJPWXTGX&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_974,"Rs. 29,990",,,,BlackBerry Q10
http://www.flipkart.com/spice-stellar-361/p/itme5huhy8mqwzcz?pid=MOBDYWY9AGYB5VV3&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_973,"Rs. 3,599",,,,Spice Stellar 361
http://www.flipkart.com/blackberry-torch-9810/p/itme2gsfdbhqfxzj?pid=MOBE2GSFVSTQ3GAV&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_971,"Rs. 8,999",,,,Blackberry Torch 9810
http://www.flipkart.com/alcatel-onetouch-idol-mini-6012d/p/itmdthghhdzvwntw?pid=MOBDTHGGDD7EHWPF&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_972,"Rs. 5,950",,,,Alcatel Onetouch Idol Mini 6012D
http://www.flipkart.com/alcatel-one-touch-j636d-plus/p/itmdxm4tnczbmqhh?pid=MOBDXM4TWUU4JM9K&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_968,"Rs. 4,779",,,,Alcatel One Touch J636d Plus
http://www.flipkart.com/forme-s10/p/itmdxh3yeuyszfbx?pid=MOBDXH3YB4QZKBPQ&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_941,Rs. 895,,,,Forme S10
http://www.flipkart.com/adcom-thunder-a-400/p/itme5fgqtgdgcjgd?pid=MOBDPW67VKPJEQBX&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_967,"Rs. 2,599",,,,ADCOM Thunder A-400
http://www.flipkart.com/micromax-canvas-entice-a105/p/itmdx8mgrq8zseez?pid=MOBDX8MF9ZQWMAVU&primarySection=SELLER_TABLE&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&sellersSortedBy=PRICE&srno=b_969,"Rs. 6,448",,,,Micromax Canvas Entice A105
http://www.flipkart.com/spice-boss-entertainer-3-m-5406/p/itme38nzt4nhu9gz?pid=MOBE38NZG8F358VG&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_940,"Rs. 1,497",,,,Spice Boss Entertainer 3 M-5406
http://www.flipkart.com/micromax-canvas-entice-a105/p/itmdx8mgrq8zseez?pid=MOBDX8MF9ZQWMAVU&ref=edd00cf7-acb1-4614-8bb1-db6a1e0465d2&srno=b_969,"Rs. 6,448",,,,Micromax Canvas Entice A105
http://www.flipkart.com/k-a600-gb/p/itmefmrkrzgezmqj?pid=MOBEFMRKWHSGAYU2&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_935,Rs. 715,,,,A & K A600 GB
http://www.flipkart.com/vox-kick-k7/p/itme45xhzfg9pzgn?pid=MOBEFQ4RKHHZHNEE&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_936,"Rs. 3,699",,,,Vox KICK K7
http://www.flipkart.com/karbonn-a6/p/itmdj3uayngntau3?pid=MOBDJ3RY6XKHZHD6&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_934,"Rs. 3,797",,,,Karbonn A6
http://www.flipkart.com/celkon-campus-one-a354c/p/itme5hwshd2wycff?pid=MOBEYQ72BSSPSUZN&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_939,"Rs. 2,560",,,,Celkon Campus One A354C
http://www.flipkart.com/lava-cg141/p/itmdxzdfqrduey4d?pid=MOBDXZDFYZFVGZCB&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_933,"Rs. 2,500",,,,Lava CG141
http://www.flipkart.com/karbonn-a51q/p/itme5hwevah6zhzf?pid=MOBEFH9XGNEWHSP2&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_937,"Rs. 2,999",,,,Karbonn A51Q
http://www.flipkart.com/karbonn-titanium-s20/p/itme5hw4na7x974u?pid=MOBEFCUNMSUZQZFV&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_938,"Rs. 6,000",,,,Karbonn Titanium S20
http://www.flipkart.com/micromax-canvas-doodle-a111/p/itmdpa9mraqc9nxt?pid=MOBDKXFWQFCWTFGY&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&srno=b_932,"Rs. 10,890",,,,Micromax Canvas Doodle A111
http://www.flipkart.com/micromax-canvas-doodle-a111/p/itmdpa9mraqc9nxt?pid=MOBDKXFWQFCWTFGY&primarySection=SELLER_TABLE&ref=d1599ccc-8a96-4d41-b560-f9ccefa93cbf&sellersSortedBy=PRICE&srno=b_932,"Rs. 10,890",,,,Micromax Canvas Doodle A111
