product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/nokia-asha-503/p/itme5hxafnrjjwhn?pid=MOBDS9YNYAQVZMTW&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_413,"Rs. 4,439",,,,Nokia Asha 503
http://www.flipkart.com/htc-one-m8-eye/p/itme5huru2mthhtq?pid=MOBEFMX4HFYACYMG&primarySection=SELLER_TABLE&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&sellersSortedBy=PRICE&srno=b_416,"Rs. 36,225",,,,HTC One M8 Eye
http://www.flipkart.com/htc-one-m8-eye/p/itme5huru2mthhtq?pid=MOBEFMX4HFYACYMG&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_416,"Rs. 36,225",,,,HTC One M8 Eye
http://www.flipkart.com/forme-love-one/p/itme45wdtqnkskcs?pid=MOBDUDMT3K72B4UQ&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_410,Rs. 787,,,,Forme Love One
http://www.flipkart.com/gionee-m2/p/itmdv6f6v8qn8zgp?pid=MOBDV2V7D9AGKYPZ&primarySection=SELLER_TABLE&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&sellersSortedBy=PRICE&srno=b_412,"Rs. 9,251",,,,Gionee M2
http://www.flipkart.com/nokia-asha-503/p/itme5hx9yh8kmztf?pid=MOBDS9YNEAYGEMTZ&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_411,"Rs. 4,385",,,,Nokia Asha 503
http://www.flipkart.com/nokia-x/p/itme5hwd69zcs2cm?pid=MOBDWK66ZVZPVGAK&primarySection=SELLER_TABLE&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&sellersSortedBy=PRICE&srno=b_408,"Rs. 7,101",,,,Nokia X+
http://www.flipkart.com/gionee-m2/p/itmdv6f6v8qn8zgp?pid=MOBDV2V7D9AGKYPZ&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_412,"Rs. 9,251",,,,Gionee M2
http://www.flipkart.com/nokia-x/p/itme5hwd69zcs2cm?pid=MOBDWK66ZVZPVGAK&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_408,"Rs. 7,101",,,,Nokia X+
http://www.flipkart.com/moto-x-2nd-gen/p/itme5hwz4yvdd8w5?pid=MOBDZ3FVCMJ2DYHA&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_407,"Rs. 29,999",,,,Moto X (2nd Gen)
http://www.flipkart.com/maxcell-m205/p/itme2xhf3fmm3df7?pid=MOBE2XHFMGHYWBCY&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_404,Rs. 799,,,,Maxcell M205
http://www.flipkart.com/htc-desire-516c/p/itme24jexnvvyvsb?pid=MOBE24JEZA3NKZNZ&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_405,"Rs. 13,300",,,,HTC Desire 516C
http://www.flipkart.com/nokia-asha-503/p/itme5hx9yh8kmztf?pid=MOBDS9YNEAYGEMTZ&primarySection=SELLER_TABLE&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&sellersSortedBy=PRICE&srno=b_411,"Rs. 4,385",,,,Nokia Asha 503
http://www.flipkart.com/forme-forever-f520/p/itme45wge3jdkguy?pid=MOBE2H4PNGBRVPJF&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_409,"Rs. 2,297",,,,Forme Forever F520
http://www.flipkart.com/micromax-bolt-a064/p/itme3q7ujze383bt?pid=MOBE3Q7UHAMDBXWK&primarySection=SELLER_TABLE&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&sellersSortedBy=PRICE&srno=b_403,"Rs. 2,935",,,,Micromax Bolt A064
http://www.flipkart.com/lava-iris-465/p/itme4xhm6nrzz4y5?pid=MOBE4RUDE6GJEG2D&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_406,"Rs. 4,006",,,,Lava Iris 465
http://www.flipkart.com/k-1100/p/itme3g8mfc7tpxdf?pid=MOBEFH68MHYHHHFN&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_402,Rs. 655,,,,A & K A 1100
http://www.flipkart.com/micromax-bolt-a064/p/itme3q7ujze383bt?pid=MOBE3Q7UHAMDBXWK&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_403,"Rs. 2,935",,,,Micromax Bolt A064
http://www.flipkart.com/micromax-canvas-elanza-2-a121/p/itme5kwhhagu3nns?pid=MOBDZZUDWNUHGN26&primarySection=SELLER_TABLE&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&sellersSortedBy=PRICE&srno=b_401,"Rs. 8,269",,,,Micromax Canvas Elanza 2 A121
http://www.flipkart.com/micromax-canvas-elanza-2-a121/p/itme5kwhhagu3nns?pid=MOBDZZUDWNUHGN26&ref=f6d11cd5-a525-489d-be80-cfc7164ab00f&srno=b_401,"Rs. 8,269",,,,Micromax Canvas Elanza 2 A121
http://www.flipkart.com/karbonn-k-phone-1/p/itme3m7wyfnrvamz?pid=MOBDKNKYVQYTFEVY&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_367,"Rs. 1,450",,,,Karbonn K-Phone 1
http://www.flipkart.com/micromax-bolt-a069/p/itme3h6ufn9jvdpj?pid=MOBDYHNYZDGPDFHT&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_371,"Rs. 5,262",,,,Micromax Bolt A069
http://www.flipkart.com/karbonn-a1-plus-super/p/itme5hw2fuy3rngn?pid=MOBDYFUR3FEECDJT&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_369,"Rs. 3,100",,,,Karbonn A1 Plus Super
http://www.flipkart.com/lenovo-a319/p/itmefk5g3r7skghx?pid=MOBEFK5F7KWB2H9K&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_366,"Rs. 5,898",,,,Lenovo A319
http://www.flipkart.com/forme-summer/p/itme4a3ynwsz3eny?pid=MOBDUDMTBM4QHYAS&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_365,"Rs. 1,397",,,,Forme Summer
http://www.flipkart.com/lenovo-a319/p/itmefk5g3r7skghx?pid=MOBEFK5F7KWB2H9K&primarySection=SELLER_TABLE&ref=42742876-f676-4c0e-8163-832d9bde4db9&sellersSortedBy=PRICE&srno=b_366,"Rs. 5,898",,,,Lenovo A319
http://www.flipkart.com/samsung-galaxy-s5/p/itmefdkxhdhgkw5r?pid=MOBDUUDTUFXXUQBD&primarySection=SELLER_TABLE&ref=42742876-f676-4c0e-8163-832d9bde4db9&sellersSortedBy=PRICE&srno=b_368,"Rs. 28,999",,,,Samsung Galaxy S5
http://www.flipkart.com/lava-fuel-50/p/itme5kvygzkvm99d?pid=MOBE3JK5ZJZXR926&primarySection=SELLER_TABLE&ref=42742876-f676-4c0e-8163-832d9bde4db9&sellersSortedBy=PRICE&srno=b_364,"Rs. 7,549",,,,Lava Fuel 50
http://www.flipkart.com/spice-android-one-dream-uno-mi-498/p/itme5kwkaungfhwx?pid=MOBDZUAKFFAP5VMD&primarySection=SELLER_TABLE&ref=42742876-f676-4c0e-8163-832d9bde4db9&sellersSortedBy=PRICE&srno=b_363,"Rs. 6,190",,,,Spice Android One Dream UNO Mi-498
http://www.flipkart.com/apple-iphone-5c-8-gb/p/itme3m7xwbqhnkuz?pid=MOBDWXZTHPFTTRVG&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_370,"Rs. 27,244",,,,Apple iPhone 5C (8 GB)
http://www.flipkart.com/samsung-galaxy-s5/p/itmefdkxhdhgkw5r?pid=MOBDUUDTUFXXUQBD&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_368,"Rs. 28,999",,,,Samsung Galaxy S5
http://www.flipkart.com/spice-android-one-dream-uno-mi-498/p/itme5kwkaungfhwx?pid=MOBDZUAKFFAP5VMD&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_363,"Rs. 6,190",,,,Spice Android One Dream UNO Mi-498
http://www.flipkart.com/panasonic-eluga-u/p/itme5kwngvcmazj9?pid=MOBDYWU93P3WXFZF&primarySection=SELLER_TABLE&ref=42742876-f676-4c0e-8163-832d9bde4db9&sellersSortedBy=PRICE&srno=b_360,"Rs. 15,599",,,,Panasonic Eluga U
http://www.flipkart.com/iball-enigma-andi-4-5m/p/itme3g9szt5wrndu?pid=MOBDZS2STTYYRSKV&primarySection=SELLER_TABLE&ref=42742876-f676-4c0e-8163-832d9bde4db9&sellersSortedBy=PRICE&srno=b_362,"Rs. 7,448",,,,iBall Enigma Andi 4.5M
http://www.flipkart.com/iball-enigma-andi-4-5m/p/itme3g9szt5wrndu?pid=MOBDZS2STTYYRSKV&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_362,"Rs. 7,448",,,,iBall Enigma Andi 4.5M
http://www.flipkart.com/lava-kkt-27s/p/itmdtxvzeuphxv7k?pid=MOBDTXVZEUPHXV7K&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_361,"Rs. 1,499",,,,Lava KKT 27s
http://www.flipkart.com/lava-fuel-50/p/itme5kvygzkvm99d?pid=MOBE3JK5ZJZXR926&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_364,"Rs. 7,549",,,,Lava Fuel 50
http://www.flipkart.com/forme-c101/p/itmdwxh6xyhznhgr?pid=MOBDWXH6USH8Q8KD&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_358,Rs. 744,,,,Forme C101
http://www.flipkart.com/forme-c101/p/itmdwxh6xyhznhgr?pid=MOBDWXH6USH8Q8KD&primarySection=SELLER_TABLE&ref=42742876-f676-4c0e-8163-832d9bde4db9&sellersSortedBy=PRICE&srno=b_358,Rs. 744,,,,Forme C101
http://www.flipkart.com/panasonic-eluga-u/p/itme5kwngvcmazj9?pid=MOBDYWU93P3WXFZF&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_360,"Rs. 15,599",,,,Panasonic Eluga U
http://www.flipkart.com/intex-aqua-t2/p/itmeyqmvc2rzvkzh?pid=MOBEYQMVTUJCHDDM&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_396,"Rs. 2,699",,,,Intex Aqua T2
http://www.flipkart.com/micromax-canvas-xl2-a109/p/itme3g9b2keexgfq?pid=MOBDZH3F6HZHZFHU&ref=42742876-f676-4c0e-8163-832d9bde4db9&srno=b_359,"Rs. 7,689",,,,Micromax Canvas XL2 A109
http://www.flipkart.com/micromax-canvas-xl2-a109/p/itme3g9b2keexgfq?pid=MOBDZH3F6HZHZFHU&primarySection=SELLER_TABLE&ref=42742876-f676-4c0e-8163-832d9bde4db9&sellersSortedBy=PRICE&srno=b_359,"Rs. 7,689",,,,Micromax Canvas XL2 A109
http://www.flipkart.com/haier-c380/p/itme45wgyvmctc3a?pid=MOBDSY2F2N7DHGGZ&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_397,"Rs. 1,300",,,,Haier C380
http://www.flipkart.com/samsung-galaxy-note-3-n9000/p/itmdv6f5dmrdkj2h?pid=MOBDZQ2EGPHQPJCH&primarySection=SELLER_TABLE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&sellersSortedBy=PRICE&srno=b_398,"Rs. 33,832",,,,Samsung Galaxy Note 3 N9000
http://www.flipkart.com/sony-xperia-z-ultra/p/itme5hvvyzyzmhha?pid=MOBDN2BFHYBVFXF3&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_395,"Rs. 46,990",,,,Sony Xperia Z Ultra
http://www.flipkart.com/lava-arc-1star/p/itme3m7xsahk2vrf?pid=MOBDY3H2YHPGC8ZX&primarySection=SELLER_TABLE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&sellersSortedBy=PRICE&srno=b_393,Rs. 999,,,,Lava Arc 1star
http://www.flipkart.com/samsung-galaxy-a5-sm-a500gzddins-sm-a500gzddinu/p/itme3xz9vvjpthhk?pid=MOBE3XZ7ZEGHTKNB&primarySection=SELLER_TABLE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&sellersSortedBy=PRICE&srno=b_394,"Rs. 24,500",,,,Samsung Galaxy A5 SM-A500GZDDINS SM-A500GZDDINU
http://www.flipkart.com/lava-arc-1star/p/itme3m7xsahk2vrf?pid=MOBDY3H2YHPGC8ZX&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_393,Rs. 999,,,,Lava Arc 1star
http://www.flipkart.com/samsung-galaxy-note-3-n9000/p/itmdv6f5dmrdkj2h?pid=MOBDZQ2EGPHQPJCH&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_398,"Rs. 33,832",,,,Samsung Galaxy Note 3 N9000
http://www.flipkart.com/samsung-galaxy-a5-sm-a500gzddins-sm-a500gzddinu/p/itme3xz9vvjpthhk?pid=MOBE3XZ7ZEGHTKNB&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_394,"Rs. 24,500",,,,Samsung Galaxy A5 SM-A500GZDDINS SM-A500GZDDINU
http://www.flipkart.com/intex-aqua-4-5e/p/itme472dnrq2zeuj?pid=MOBE472DPAKPRMZE&primarySection=SELLER_TABLE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&sellersSortedBy=PRICE&srno=b_391,"Rs. 4,555",,,,Intex Aqua 4.5e
http://www.flipkart.com/intex-aqua-4-5e/p/itme472dnrq2zeuj?pid=MOBE472DPAKPRMZE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_391,"Rs. 4,555",,,,Intex Aqua 4.5e
http://www.flipkart.com/karbonn-k1-rock/p/itme3m7xc8bk2jwh?pid=MOBDY93PVE7YFTRV&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_392,Rs. 987,,,,Karbonn K1 Rock
http://www.flipkart.com/micromax-eg111-duet-ii/p/itmdtcz8cksffwuy?pid=MOBDTCX9Y377HCYE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_390,"Rs. 8,999",,,,Micromax EG111 Duet II
http://www.flipkart.com/micromax-x251/p/itmdvum4hfhfervg?pid=MOBDVUHWDZ3BJZF2&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_388,"Rs. 1,310",,,,Micromax X251
http://www.flipkart.com/nokia-asha-500/p/itme5hvskkwvzjb8?pid=MOBDRJ52ZQWYYPEY&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_387,"Rs. 3,370",,,,Nokia Asha 500
http://www.flipkart.com/lava-iris-350/p/itme4xhgwqnynh5a?pid=MOBE3UPPPPFHFVQ9&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_386,"Rs. 2,999",,,,Lava Iris 350
http://www.flipkart.com/nokia-lumia-630-single-sim/p/itmdynygqtnd8jzt?pid=MOBDWUAZFN3GGWHN&primarySection=SELLER_TABLE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&sellersSortedBy=PRICE&srno=b_389,"Rs. 6,499",,,,Nokia Lumia 630 Single SIM
http://www.flipkart.com/spice-stellar-mi-520n/p/itme358ys5npz8hz?pid=MOBE358YS94Q4SUD&primarySection=SELLER_TABLE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&sellersSortedBy=PRICE&srno=b_385,"Rs. 6,880",,,,Spice Stellar Mi-520n
http://www.flipkart.com/nokia-lumia-630-single-sim/p/itmdynygqtnd8jzt?pid=MOBDWUAZFN3GGWHN&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_389,"Rs. 6,499",,,,Nokia Lumia 630 Single SIM
http://www.flipkart.com/moto-x-2nd-gen/p/itme5hwfs7xjpzdt?pid=MOBDZ7WZFXPXWFE8&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_381,"Rs. 31,999",,,,Moto X (2nd Gen)
http://www.flipkart.com/micromax-canvas-knight-cameo-a290/p/itme5hvpuggsfkhq?pid=MOBDZB9GSASRYCGH&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_384,"Rs. 9,139",,,,Micromax Canvas Knight Cameo A290
http://www.flipkart.com/spice-stellar-mi-520n/p/itme358ys5npz8hz?pid=MOBE358YS94Q4SUD&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_385,"Rs. 6,880",,,,Spice Stellar Mi-520n
http://www.flipkart.com/xolo-q710s/p/itme2dgtmsrhfckh?pid=MOBE2DGTVFZBZQ6C&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_382,"Rs. 6,350",,,,XOLO Q710S
http://www.flipkart.com/k-600/p/itme45t5bxjxv5az?pid=MOBEFMMWHURHNYJF&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_380,Rs. 715,,,,A & K A 600
http://www.flipkart.com/micromax-canvas-knight-cameo-a290/p/itme5hvpuggsfkhq?pid=MOBDZB9GSASRYCGH&primarySection=SELLER_TABLE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&sellersSortedBy=PRICE&srno=b_384,"Rs. 9,139",,,,Micromax Canvas Knight Cameo A290
http://www.flipkart.com/nokia-x/p/itme5hwpebpctqqg?pid=MOBDU4ZKHHSZNRBP&primarySection=SELLER_TABLE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&sellersSortedBy=PRICE&srno=b_383,"Rs. 4,999",,,,Nokia X
http://www.flipkart.com/micromax-joy-x1800/p/itme4zhc98ew2ghy?pid=MOBE4ZHCZNK5XBXG&primarySection=SELLER_TABLE&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&sellersSortedBy=PRICE&srno=b_379,Rs. 849,,,,Micromax Joy X1800
http://www.flipkart.com/micromax-joy-x1800/p/itme4zhc98ew2ghy?pid=MOBE4ZHCZNK5XBXG&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_379,Rs. 849,,,,Micromax Joy X1800
http://www.flipkart.com/nokia-x/p/itme5hwpebpctqqg?pid=MOBDU4ZKHHSZNRBP&ref=377f7abe-85e4-4bbd-831f-7fa34754a302&srno=b_383,"Rs. 4,999",,,,Nokia X
http://www.flipkart.com/t-max-jaguar/p/itme473rxpfnx2g9?pid=MOBE473RWPNCC88G&ref=8db27424-8071-4304-8b81-4bfab9038273&srno=b_334,"Rs. 3,995",,,,T-Max Jaguar
http://www.flipkart.com/nokia-asha-500/p/itme5hvskkwvzjb8?pid=MOBDRJ2HWVMXXFT4&primarySection=SELLER_TABLE&ref=8db27424-8071-4304-8b81-4bfab9038273&sellersSortedBy=PRICE&srno=b_331,"Rs. 3,395",,,,Nokia Asha 500
http://www.flipkart.com/iball-senior-aasaan2/p/itmdshm83nrmwehe?pid=MOBDSHMAFTZCYUCE&ref=8db27424-8071-4304-8b81-4bfab9038273&srno=b_332,"Rs. 2,830",,,,iBall Senior Aasaan2
http://www.flipkart.com/nokia-asha-500/p/itme5hvskkwvzjb8?pid=MOBDRJ2HWVMXXFT4&ref=8db27424-8071-4304-8b81-4bfab9038273&srno=b_331,"Rs. 3,395",,,,Nokia Asha 500
http://www.flipkart.com/panasonic-gd22/p/itmdzm5hnhqbgbyh?pid=MOBDZM5BFNNGAFP4&ref=8db27424-8071-4304-8b81-4bfab9038273&srno=b_330,"Rs. 1,825",,,,Panasonic GD22
http://www.flipkart.com/karbonn-titanium-s99/p/itme5hvgetsd65rn?pid=MOBDXZ9WPVHZFHSM&ref=8db27424-8071-4304-8b81-4bfab9038273&srno=b_329,"Rs. 3,784",,,,Karbonn Titanium S99
http://www.flipkart.com/microsoft-lumia-435/p/itme4xhmcydjzqsh?pid=MOBE4EMFGAY8HVP7&primarySection=SELLER_TABLE&ref=8db27424-8071-4304-8b81-4bfab9038273&sellersSortedBy=PRICE&srno=b_333,"Rs. 5,851",,,,Microsoft Lumia 435
